törvény,laki,νόμος,закон,gesetz,ley,legge,loi,dlí,deddfau,law,法律,pháp luật,法,법,กฎ,hukum,yasa,قانون,חוֹק,sheria,विधि
média,media,μεσο μαζικης ενημερωσης,средства массовой информации,medien,medios de comunicación,media,médias,na meáin,media,media,媒體,phương tiện truyền thông,メディア,미디어,สื่อ,media,medya,وسائل الإعلام,כְּלֵי תִקְשׁוֹרֶת,media,मीडिया
üzenet,viesti,μήνυμα,сообщение,botschaft,mensaje,messaggio,message,teachtaireacht,neges,message,消息,thông điệp,メッセージ,메시지,ข้อความ,pesan,i̇leti,رسالة,הוֹדָעָה,ujumbe,संदेश
információk,tiedot,πληροφορίες,информация,information,información,informazione,information,faisnéis,ngwybodaeth,information,信息,thông tin,情報,정보,ข้อมูล,informasi,bilgi,معلومة,מֵידָע,habari,सूचना
nézet,näkymä,θέα,посмотреть,ansicht,vista,visualizza,vue,amharc,golygfa,view,看法,khung nhìn,見る,보다,ดู,melihat,görüş,رأي,נוף,mtazamo,दृश्य
előnyben,etusija,προτίμηση,предпочтение,präferenz,preferencia,preferenza,préférence,rogha,newisiadau,preference,偏愛,sự ưa thích,好み,선호,ความพึงใจ,preferensi,tercih,التفضيل,הַעֲדָפָה,upendeleo,वरीयता
elfogult,puolueellisuus,προκατάληψη,предвзятость,voreingenommenheit,inclinación,pregiudizio,biais,claonadh,bias,bias,偏見,thiên kiến,バイアス,편견,อคติ,bias,ön yargı,تحيز,הֲטָיָה,upendeleo,पूर्वाग्रह
erőfeszítések,ponnistus,προσπάθεια,усилие,anstrengung,esfuerzo,sforzo,effort,iarracht,hymdrechion,effort,努力,cố gắng,努力,노력,ความพยายาม,upaya,çaba,مجهود,מַאֲמָץ,juhudi,प्रयत्न
baj,ongelma,πρόβλημα,проблема,problem,problema,problema,problème,deacracht,problem,problem,問題,vấn đề,問題,문제,ปัญหา,masalah,sorun,مشكلة,בְּעָיָה,tatizo,प्रॉब्लम
tapasztalattal,kokea,εμπειρία,опыт,erfahrung,experiencia,esperienza,expérience,taithí,phrofai,experience,經驗,kinh nghiệm,経験,경험,ประสบการณ์,pengalaman,deneyim,خبرة,ניסיון,uzoefu,अनुभव
bánni,katuta,μετανιώνω,сожалеть,reue,arrepentirse,rimpianto,regret,aiféala,edifarhaer,regret,後悔,hối tiếc,後悔,후회,เสียใจ,menyesali,pişmanlık,يندم,חֲרָטָה,majuto,पश्चाताप
boldogságot,onnea,ευτυχία,счастье,glück,felicidad,felicità,bonheur,sonas,hapusrwydd,happiness,幸福,niềm hạnh phúc,幸せ,행복,ความสุข,kebahagiaan,mutluluk,سعادة,אושר,furaha,सुख
szerencse,onnea,τυχη,удача,glück,suerte,fortuna,chance,ádh,lwc,luck,運氣,may mắn,ラック,운,โชค,keberuntungan,şans,حظ,מַזָל,bahati,लक
sors,kohtalo,μοίρα,судьба,schicksal,destino,destino,destin,cinniúint,tynged,fate,命運,định mệnh,運命,운명,โชคชะตา,takdir,kader,قدر,גוֹרָל,hatima,भाग्य
véletlen,yhteensattuma,σύμπτωση,совпадение,zufall,coincidencia,coincidenza,hasard,comhtharlú,gyd -ddigwyddiadau,coincidence,巧合,trùng hợp,一致,우연의 일치,เหตุบังเอิญ,kebetulan,tesadüf,صدفة,יָד הַמִקרֶה,bahati mbaya,संयोग
esély,mahdollisuus,ευκαιρία,шанс,chance,oportunidad,opportunità,chance,seans,chaych,chance,機會,cơ hội,機会,가능성,โอกาส,peluang,şans,فرصة,הִזדַמְנוּת,nafasi,मौका
valószínűség,todennäköisyys,πιθανότητα,вероятность,wahrscheinlichkeit,probabilidad,probabilità,probabilité,dóchúlacht,tebygolrwydd,probability,可能性,xác suất,確率,개연성,ความน่าจะเป็น,kemungkinan,olasılık,احتمالا,הִסתַבְּרוּת,uwezekano,संभाव्यता
elmélet,teoria,θεωρία,теория,theorie,teoría,teoria,théorie,teoiric,theori,theory,理論,học thuyết,仮説,이론,ทฤษฎี,teori,teori,نظرية,תֵאוֹרִיָה,nadharia,सिद्धान्त
paradoxon,paradoksi,παράδοξο,парадокс,paradox,paradoja,paradosso,paradoxe,paradacsa,baradocs,paradox,悖論,nghịch lý,逆説,역설,ความขัดแย้ง,paradoks,paradoks,المفارقة,פָּרָדוֹקס,kitendawili,विरोधाभास
konfliktus,konflikti,σύγκρουση,конфликт,konflikt,conflicto,conflitto,conflit,coimhlint,gwrthdaro,conflict,沖突,xung đột,対立,갈등,ขัดแย้ง,konflik,anlaşmazlık,صراع,סְתִירָה,mizozo,विरोध
kísérlet,koe,πείραμα,эксперимент,experiment,experimento,sperimentare,expérience,turgnamh,arbrofi,experiment,實驗,cuộc thí nghiệm,実験,실험,การทดลอง,percobaan,deney,تجربة,לְנַסוֹת,jaribio,प्रयोग
modell,malli-,μοντέλο,модель,modell,modelo,modello,maquette,mionsamhail,fodelith,model,模型,mô hình,モデル,모델,แบบอย่าง,model,model,نموذج,דֶגֶם,mfano,मॉडल
teljesítmény,esitys,εκτέλεση,спектакль,leistung,actuación,prestazione,performance,feidhmíocht,berfformiad,performance,表現,hiệu suất,パフォーマンス,성능,ประสิทธิภาพ,pertunjukan,verim,أداء,ביצועים,utendaji,प्रदर्शन
analízis,analyysi,ανάλυση,анализ,analyse,análisis,analisi,analyse,anailís,dadansoddiad,analysis,分析,phân tích,分析,분석,การวิเคราะห์,analisis,analiz,تحليل,אָנָלִיזָה,uchambuzi,विश्लेषण
ok,syy,αιτία,причина,ursache,causa,causa,cause,cúis,bara ’,cause,原因,nguyên nhân,原因,원인,เหตุ,sebab,neden,السبب,סִבָּה,sababu,कारण
effektus,seuraus,αποτέλεσμα,следствие,wirkung,efecto,effetto,effet,éifeacht,hachosem,effect,結果,kết quả,結果,결과,ผล,akibat,sonuç,التأثير,תוצאה,athari,प्रभाव
bizonyítékok,todiste,απόδειξη,доказательства,beweis,evidencia,evidenza,preuve,fianaise,thystiolaeth,evidence,證據,chứng cớ,証拠,증거,หลักฐาน,bukti,delil,دليل,עֵדוּת,ushahidi,प्रमाण
periódus,jakso,περίοδος,период,zeitraum,período,periodo,période,tréimhse,gyfnodau,period,時期,giai đoạn,期間,기간,ระยะเวลา,masa,devir,فترة,פרק זמן,kipindi,काल
folyamat,käsitellä asiaa,"επεξεργάζομαι, διαδικασία",процесс,verfahren,proceso,processi,processus,próiseas,phrosesu,process,過程,quá trình,プロセス,프로세스,กระบวนการ,proses,işlem,عملية,תהליך,mchakato,प्रक्रम
haladás,edistyminen,πρόοδος,прогресс,fortschritt,progreso,progresso,progrès,dul chun cinn,symudaf,progress,進步,tiến triển,進捗,진전,ความคืบหน้า,kemajuan,ilerlemek,تقدم,התקדמות,maendeleo,प्रगति
vég,loppu,τέλος,конец,ende,fin,fine,fin,deireadh,terfyna ’,end,結尾,kết thúc,終わり,끝,จบ,akhir,son,نهاية,סוֹף,mwisho,समाप्त
cél,päämäärä,στόχος,цель,ziel,objetivo,obiettivo,but,cúl,nodau,goal,目標,mục tiêu,ゴール,목표,เป้าหมาย,sasaran,amaç,هدف,מטרה,lengo,लक्ष्य
standard,standardi,πρότυπο,стандартный,standard,estándar,standard,standard,caighdeán,safonol,standard,標準,tiêu chuẩn,標準,기준,มาตรฐาน,standar,standart,اساسي,תֶקֶן,kiwango,मानक
ötlet,idea,ιδέα,идея,idee,idea,idea,idée,smaoineamh,noethion,idea,主意,ý tưởng,アイディア,아이디어,ความคิด,ide,fikir,فكرة,רַעְיוֹן,wazo,विचार
ismeretek,tieto,η γνώση,знания,wissen,conocimiento,conoscenza,connaissances,eolas,ngwybodaeth,knowledge,知識,kiến thức,知識,지식,ความรู้,pengetahuan,bilgi,المعرفه,יֶדַע,maarifa,ज्ञान
részletes,yksityiskohta,λεπτομέρεια,деталь,detail,detalle,dettaglio,détail,sonra,manylid,detail,細節,chi tiết,詳細,세부 사항,รายละเอียด,detail,detay,التفاصيل,פרט,undani,विवरण
funkció,ominaisuus,χαρακτηριστικό,характерная черта,feature,rasgo,caratteristica,caractéristique,gné,nodwedd,feature,特征,đặc tính,特徴,특징,ลักษณะเฉพาะ,fitur,özellik,خاصية,תכונה,kipengele,विशेषता
nyom,jäljittää,ίχνος,след,verfolgen,rastro,traccia,trace,rian,olrheinion,trace,痕跡,dấu vết,痕跡,추적하다,ติดตาม,jejak,iz,يتعقب,זֵכֶר,fuatilia,ट्रेस
példa,esimerkki,παράδειγμα,пример,beispiel,ejemplo,esempio,exemple,sampla,hesiamol,example,例子,ví dụ,例,예,ตัวอย่าง,contoh,örnek,مثال,דוגמא,mfano,उदाहरण
eset,kotelo,υπόθεση,дело,fall,caso,astuccio,cas,cás,achosion,case,具體情況,trường hợp,場合,사례,กรณี,kasus,dava,قضية,מקרה,kesi,मामला
értéke,arvo,αξία,ценить,wert,valor,valore,valeur,luach,gwerthfawrogom,value,價值,giá trị,価値,값,ค่า,nilai,değer,قيمة,ערך,thamani,मान
pénzt,raha,χρήματα,деньги,geld,dinero,i soldi,argent,airgead,harian,money,錢,tiền bạc,お金,돈,เงิน,uang,para,مال,כֶּסֶף,pesa,धन
system,järjestelmä,σύστημα,система,system,sistema,sistema,système,córas,system,system,系統,hệ thống,システム,체계,ระบบ,sistem,sistem,النظام,מערכת,mfumo,प्रणाली
társadalom,yhteiskunta,κοινωνία,общество,die gesellschaft,sociedad,società,société,sochaí,gymdeithasau,society,社會,xã hội,社会,사회,สังคม,masyarakat,toplum,المجتمع,חֶברָה,jamii,समाज
környezetvédelem,ympäristö,περιβάλλον,среда,umgebung,medioambiente,ambiente,environnement,timpeallacht,amgylchedd,environment,環境,môi trường,環境,환경,สิ่งแวดล้อม,lingkungan,çevre,بيئة,סביבה,mazingira,पर्यावरण
oktatás,koulutus,εκπαίδευση,образование,bildung,educación,formazione scolastica,éducation,oiliúint,addysg,education,教育,giáo dục,教育,교육,การศึกษา,pendidikan,eğitim,التعليم,חינוך,elimu,शिक्षा
irodalom,kirjallisuus,βιβλιογραφία,литература,literatur,literatura,letteratura,littérature,litríocht,llenyddiaeth,literature,文學,văn học,文学,문학,วรรณกรรม,literatur,edebiyat,الأدب,סִפְרוּת,fasihi,साहित्य
matematika,matematiikka,μαθηματικά,математика,mathematik,matemáticas,matematica,mathématiques,matamaitic,mathemateg,mathematics,數學,toán học,数学,수학,คณิตศาสตร์,matematika,matematik,الرياضيات,מָתֵימָטִיקָה,hisabati,गणित
fizika,fysiikka,η φυσικη,физика,physik,física,fisica,physique,fisic,ffiseg,physics,物理,vật lý,物理,물리학,ฟิสิกส์,fisika,fizik,الفيزياء,פיזיקה,fizikia,भौतिकी
kémia,kemia,χημεία,химия,chemie,química,chimica,chimie,ceimic,chemeg,chemistry,化學,hoá học,化学,화학,เคมี,kimia,kimya,كيمياء,כִּימִיָה,kemia,रसायन
biológia,biologia,βιολογία,биология,biologie,biología,biologia,biologie,bitheolaíocht,bioleg,biology,生物學,sinh vật học,生物学,생물학,ชีววิทยา,biologi,biyoloji,مادة الاحياء,ביולוגיה,baiolojia,जीवविज्ञान
kultúra,kulttuuri,πολιτισμός,культура,kultur,cultura,cultura,culture,cultúr,ddiwylliant,culture,文化,văn hóa,文化,문화,วัฒนธรรม,budaya,kültür,الثقافة,תַרְבּוּת,utamaduni,संस्कृति
politika,politiikka,πολιτική,политика,politik,política,politica,politique,polaitíocht,wleidyddiaeth,politics,政治,chính trị,政治,정치,การเมือง,politik,siyaset,سياسة,פּוֹלִיטִיקָה,siasa,राजनीती
gazdaságos,talous,οικονομία,экономика,wirtschaft,economía,economia,économie,geilleagar,economi,economy,經濟,kinh tế,経済,경제,เศรษฐกิจ,ekonomi,ekonomi,اقتصاد,כַּלְכָּלָה,uchumi,अर्थव्यवस्था
finanszírozás,rahoittaa,χρηματοδότηση,финансы,finanzen,finanzas,finanza,finance,airgeadas,cyllido,finance,金融,tài chính,ファイナンス,재원,การเงิน,keuangan,finans,تمويل,לְמַמֵן,fedha,वित्त
hadsereg,armeija,στρατός,армия,heer,ejército,esercito,armée,arm,byddin,army,軍隊,quân đội,軍,군대,กองทัพ,tentara,ordu,جيش,צָבָא,jeshi,फौज
mezőgazdaság,maatalous,γεωργία,сельское хозяйство,landwirtschaft,agricultura,agricoltura,agriculture,talmhaíocht,amaethyddiaeth,agriculture,農業,nông nghiệp,農業,농업,เกษตรกรรม,pertanian,tarım,الزراعة,חַקלָאוּת,kilimo,कृषि
század,yhtiö,εταιρία,компания,unternehmen,empresa,azienda,compagnie,comhlacht,nghwmnïau,company,公司,công ty,会社,회사,บริษัท,perusahaan,şirket,شركة,חֶברָה,kampuni,कम्पनी
ipar,ala,βιομηχανία,промышленность,industrie,industria,industria,industrie,tionscal,niwydiant,industry,行業,ngành công nghiệp,業界,산업,อุตสาหกรรม,industri,sanayi,صناعة,תַעֲשִׂיָה,viwanda,उद्योग
mese,tarina,ιστορία,история,geschichte,historia,storia,histoire,scéal,stori,story,故事,câu chuyện,物語,이야기,เรื่องราว,cerita,öykü,قصة,כַּתָבָה,hadithi,स्टोरी
munka,job,δουλειά,работа,arbeit,trabajo,lavoro,travail,post,swyddi,job,工作,công việc,仕事,직업,งาน,pekerjaan,görev,مهنة,עבודה,kazi,जॉब
felelősség,vastuu,ευθύνη,ответственность,verantwortung,responsabilidad,responsabilità,responsabilité,freagracht,gyfrifoldeb,responsibility,責任,trách nhiệm,責任,책임,ความรับผิดชอบ,tanggung jawab,sorumluluk,مسؤولية,אַחֲרָיוּת,uwajibikaji,जिम्मेदारी
igazság,oikeudenmukaisuus,δικαιοσύνη,справедливость,gerechtigkeit,justicia,giustizia,justice,cóir,cyfiawnder,justice,正義,sự công bằng,正義感,정당성,ความยุติธรรม,keadilan,adalet,العدل,צֶדֶק,haki,इंसाफ
erkölcs,moraali,ηθική,мораль,moral,moralidad,moralità,moralité,moráltacht,foesoldeb,morality,道德,đạo đức,道徳,도덕,คุณธรรม,moralitas,ahlak,الأخلاق,מוּסָרִיוּת,maadili,नैतिकता
történelem,historia,ιστορία,история,geschichte,historia,storia,histoire,stair,hanes,history,歷史,lịch sử,歴史,역사,ประวัติศาสตร์,sejarah,tarih,تاريخ,הִיסטוֹרִיָה,historia,इतिहास
emlékek,muisti,μνήμη,объем памяти,erinnerung,memoria,memoria,mémoire,cuimhne,cof,memory,記憶,trí nhớ,メモリー,메모리,หน่วยความจำ,penyimpanan,hafıza,ذاكرة,זיכרון,kumbukumbu,मेमोरी
múltbeli,mennyt,παρελθόν,прошедшее,vergangenheit,pasado,passato,passé,am a chuaigh thart,gorffennol,past,過去,quá khứ,過去,과거,อดีต,masa lalu,geçmiş,الماضي,עבר,zamani,पास्ट
jelen,nykyhetki,παρόν,настоящее,gegenwart,presente,presente,présent,am i láthair,gyflwyno,present,現在,hiện tại,現在,현재,ปัจจุบัน,sekarang,geçmiş şimdi,الحاضر,הווה,za sasa,उपस्थित
jövő,tulevaisuus,μέλλον,будущее,zukunft,futuro,futuro,futur,todhchaí,dyfodol,future,將來,tương lai,未来,미래,อนาคต,masa depan,gelecek,المستقبل,עתיד,baadaye,भविष्य
város,kaupunki,πόλη,город,stadt,ciudad,città,ville,cathair,dinas,city,城市,thành phố,市,도시,เมือง,kota,kent,مدينة,עִיר,mji,नगर
kerület,kaupunginosa,περιοχή,округ,bezirk,distrito,quartiere,district,ceantar,hardaloedd,district,區,quận,区域,구역,อำเภอ,daerah,semt,منطقة,מָחוֹז,wilaya,ज़िला
város,kaupunki,πόλη,город,"stadt, dorf",ciudad,cittadina,ville,baile mór,trefi,town,鎮,thị trấn,街,도시,เมือง,kota,şehir,مدينة,העיר,mji,कस्बा
épület,tuomioistuin,κτίριο,здание,gebäude,edificio,costruzione,bâtiment,foirgneamh,adeiladau,building,建築,tòa nhà,建物,건물,อาคาร,bangunan,bina,بناء,בִּניָן,ujenzi,भवन
sugár,palkki,δέσμη,луч,strahl,haz,trave,faisceau,bíoma,nhraciau,beam,橫梁,chùm tia,ビーム,빔,ลำแสง,balok,kiriş,الحزم,קֶרֶן,boriti,बीम
oszlop,pilari,κολόνα,столб,säule,pilar,pilastro,pilier,piléar,colofnau,pillar,柱子,trụ cột,柱,기둥,เสา,pilar,direk,عمود,עַמוּד,nguzo,स्तंभ
pipa,putki,σωλήνας,трубка,rohr,tubo,tubo,tuyau,píopa,beipiwyd,pipe,管道,đường ống,パイプ,파이프,ท่อ,pipa,boru,يضخ,צינור,bomba,पाइप
lépcsőn,portaat,σκάλες,лестница,stufen,escaleras,scale,escaliers,staighre,risiau,stairs,樓梯,cầu thang,階段,계단,บันได,tangga,merdiven,سلالم,מדרגות,ngazi,सीढ़ियाँ
felvonó,hissi,ανελκυστήρας,лифт,aufzug,ascensor,ascensore,ascenseur,ardaitheoir,lifft,elevator,電梯,thang máy,エレベーター,엘리베이터,ลิฟต์,tangga berjalan,asansör,مصعد,מַעֲלִית,lifti,लिफ्ट
daru,nosturi,γερανός,кран,kran,grúa,gru,grue,craein,craen,crane,起重機,cần cẩu,クレーン,기중기,ปั้นจั่น,katrol,kran,رافعة,עגורן,kreni,क्रेन
palace,palatsi,παλάτι,дворец,palast,palacio,palazzo,palais,pálás,mhalas,palace,宮,cung điện,城,궁전,วัง,istana,saray,قصر,אַרְמוֹן,ikulu,राजमहल
kastély,linna,κάστρο,замок,schloss,castillo,castello,château,caisleán,castella ’,castle,城堡,lâu đài,城,성,ปราสาท,kastil,kale,قلعة,טִירָה,ngome,किला
fort,linnoitus,φρούριο,форт,fort,fuerte,forte,fort,dún,chaer,fort,堡壘,pháo đài,砦,요새,ป้อมปราการ,benteng,kale,الحصن,מִבצָר,fort,फोर्ट
amfiteátrum,amfiteatteri,αμφιθέατρο,амфитеатр,amphitheater,anfiteatro,anfiteatro,amphithéâtre,amfaitéatar,amffitheatr,amphitheater,圓形劇場,giảng đường,円形劇場,원형 극장,อัฒจันทร์,ampiteater,amfitiyatro,المدرج,אַמְפִיתֵאַטרוֹן,uwanja wa michezo,अखाड़ा
búra,kupoli,θόλος,купол,kuppel,hazme,cupola,dôme,cruinneachán,cromennaf,dome,圓頂,mái vòm,ドーム,둥근 천장,โดม,kubah,kubbe,قبة,כיפה,dome,गुम्बद
arch,kaari,αψίδα,архи,bogen,arco,arco,architecte,áirse,bwa,arch,拱,vòm,アーチ,아치,โค้ง,lengkungan,kemer,قوس,קֶשֶׁת,arch,मेहराब
torony,torni,πύργος,башня,turm,torre,torre,tour,túr,twrau,tower,塔,tòa tháp,タワー,탑,หอคอย,menara,kule,برج,מִגדָל,mnara,मीनार
kolostor,luostari,μοναστήρι,монастырь,kloster,claustro,chiostro,cloître,clabhstra,clochen,cloister,回廊,cloister,回廊,회랑,หีบห่อ,biara,manastır,كلوي,מִנזָר,cloister,मठ
keresztbe,risti,σταυρός,крест,Kreuz,cruz,croce,croix,cros,croesiff,cross,十字,thập giá,十字架,십자가,ไม้กางเขน,persimpangan,haç,الصليب,הצלב,msalaba,क्रॉस
brick,tiili,τούβλο,кирпич,ziegel,ladrillo,mattone,brique,bríce,briciwyd,brick,磚,gạch,レンガ,벽돌,อิฐ,bata,tuğla,قالب طوب,לְבֵנָה,matofali,ईंटों
cement,sementti,τσιμέντο,цемент,zement,cemento,cemento,ciment,stroighin,sment,cement,水泥,xi măng,セメント,시멘트,ปูนซีเมนต์,semen,çimento,يبني,בטון,saruji,सीमेंट
világítótorony,majakka,φάρος,маяк,leuchtturm,faro,faro,phare,teach solais,ngoleudy,lighthouse,燈塔,ngọn hải đăng,灯台,등대,ประภาคาร,mercu suar,deniz feneri,منارة,מִגדַלוֹר,taa ya taa,प्रकाशस्तंभ
piramis,pyramidi,πυραμίδα,пирамида,pyramide,pirámide,piramide,pyramide,pirimid,pyramid,pyramid,金字塔,kim tự tháp,ピラミッド,피라미드,ปิรามิด,piramida,piramit,هرم,פִּירָמִידָה,piramidi,पिरामिड
kunyhó,mökki,καλύβα,хижина,hütte,cabaña,capanna,cabane,bothán,hwtyn,hut,小屋,túp lều,小屋,오두막,กระท่อม,pondok,kulübe,كوخ,צְרִיף,kibanda,हट
istálló,lato,σιταποθήκη,сарай,scheune,granero,fienile,grange,scioból,ysgubor,barn,谷倉,barn,納屋,외양간,โรงนา,lumbung,ahır,إسطبل,אֹסֶם,ghalani,खलिहान
pince,kellari,κελάρι,погреб,keller,cava,cantina,cave,siléar,seler,cellar,地窖,hầm,セラー,지하실,ห้องใต้ดิน,gudang di bawah tanah,mahzen,قبو,מַרְתֵף,pishi,तहख़ाना
kocsmában,pub,καπηλειό,паб,pub,pub,pub,pub,teach tábhairne,nhafarnau,pub,酒吧,pub,パブ,선술집,ผับ,pub,pub,حانة,פָּאבּ,baa,पब
felhőkarcoló,pilvenpiirtäjä,ουρανοξύστης,небоскреб,wolkenkratzer,rascacielos,grattacielo,gratte-ciel,ilstórach spéire,skyscraper,skyscraper,摩天大樓,tòa nhà chọc trời,超高層ビル,마천루,ตึกระฟ้า,gedung pencakar langit,gökdelen,ناطحة سحاب,גורד שחקים,skyscraper,गगनचुंबी इमारत
edzőterem,kuntosali,γυμναστήριο,спортзал,fitnessstudio,gimnasia,palestra,gym,ionad aclaíochta,campfa,gym,健身房,phòng thể dục,ジム,헬스장,ยิม,gym,jimnastik,نادي رياضي,חדר כושר,mazoezi,जिम
gyárban,tehdas,εργοστάσιο,фабрика,fabrik,fábrica,fabbrica,usine,monarcha,ffatri,factory,工廠,xưởng sản xuất,工場,공장,โรงงาน,pabrik,fabrika,مصنع,בית חרושת,kiwanda,फैक्टरी
emlékmű,monumentti,μνημείο,памятник,monument,monumento,monumento,monument,leacht,henebion,monument,紀念碑,đài kỷ niệm,記念碑,기념물,อนุสาวรีย์,monumen,anıt,نصب تذكاري,אַנדַרטָה,monument,स्मारक
utca,katu,δρόμος,улица,straße,calle,strada,rue,sráid,stryd,street,街道,đường phố,街,거리,ถนน,jalan,sokak,شارع,רְחוֹב,barabara,गली
bridge,silta,γέφυρα,мост,brücke,puente,ponte,pont,droichead,phonti,bridge,橋,cầu,橋,다리,สะพาน,menjembatani,köprü,كوبري,לְגַשֵׁר,daraja,सेतु
pályaudvar,asemalle,σταθμός,станция,bahnhof,estación,stazione,gare,stáisiún,gorsaf,station,車站,ga tàu,駅,역,สถานี,stasiun,istasyon,محطة,תַחֲנָה,kituo,स्टेशन
suli,koulu,σχολείο,школа,schule,escuela,scuola,école,scoil,haddysgo,school,學校,ngôi trường,学校,학교,โรงเรียน,sekolah,okul,مدرسة,בית ספר,shule,स्कूल
tanuló,opiskelija-,μαθητης σχολειου,ученик,student,alumno,alunno,étudiant,dalta,myfyriwr,student,學生,sinh viên,学生,학생,นักเรียน,siswa,öğrenci,طالب,סטוּדֶנט,mwanafunzi,छात्र
market,markkinoida,αγορά,рынок,markt,mercado,mercato,marché,margadh,farchnad,market,市場,thị trường,市場,시장,ตลาด,pasar,pazar,سوق,שׁוּק,soko,मार्केट
vásárlás,myymälä,κατάστημα,магазин,laden,tienda,negozio,magasin,siopa,siopa ’,shop,店鋪,cửa tiệm,店,가게,ร้านค้า,toko,dükkan,متجر,לִקְנוֹת,duka,दूकान
hotel,hotelli,ξενοδοχειο,отель,hotel,hotel,hotel,hôtel,óstán,westy,hotel,酒店,khách sạn,ホテル,호텔,โรงแรม,hotel,otel,الفندق,מלון,hoteli,होटल
étterem,ravintola,εστιατόριο,ресторан,restaurant,restaurante,ristorante,restaurant,bialann,bwyty,restaurant,餐廳,quán ăn,レストラン,식당,ร้านอาหาร,restoran,restoran,مطعم,מִסעָדָה,mgahawa,रेस्तरां
park,pysäköidä,πάρκο,парк,park,parque,parco,parc,páirc,parcied,park,公園,công viên,公園,공원,สวน,taman,park,منتزه,פָּארק,hifadhi,पार्क
kórház,sairaala,νοσοκομείο,больница,krankenhaus,hospital,ospedale,hôpital,ospidéal,ysbyty,hospital,醫院,bệnh viện,病院,병원,โรงพยาบาล,rsud,hastane,مستشفى,בית חולים,hospitali,हॉस्पिटल
iroda,toimisto,γραφείο,офис,büro,oficina,ufficio,bureau,oifig,swyddi,office,辦公室,văn phòng,オフィス,사무실,สำนักงาน,kantor,ofis,مكتب. مقر. مركز,מִשׂרָד,ofisi,दफ्तर
gazdaság,maatila,αγρόκτημα,ферма,bauernhof,granja,azienda agricola,ferme,feirm,ffermid,farm,農場,nông trại,農場,농장,ฟาร์ม,tanah pertanian,çiftlik,مزرعة,חווה חקלאית,shamba,फार्म
tábor,leiri,κατασκήνωση,лагерь,lager,acampar,campo,camp,campa,wersylla ’,camp,營,trại,キャンプ,캠프,ค่าย,kamp,kamp,معسكر,מַחֲנֶה,kambi,शिविर
színház,teatteri,θέατρο,театр,theater,teatro,teatro,théâtre,amharclann,theatr,theater,劇院,nhà hát,シアター,극장,โรงภาพยนตร์,teater,tiyatro,مسرح,תיאטרון,ukumbi wa michezo,थिएटर
színpadon,lava,στάδιο,сцена,bühne,etapa,palcoscenico,scène,stáitse,llwyfannent,stage,舞臺,sân khấu,ステージ,단계,เวที,panggung,sahne,المسرح,שלב,hatua,स्टेज
közönség,yleisö,κοινό,зрительская аудитория,publikum,audiencia,pubblico,public,lucht féachana,gynulleidfa,audience,觀眾,khán giả,観客,청중,ผู้ชม,hadirin,kitle,جمهور,קהל,hadhira,दर्शक
karakter,merkki,χαρακτήρας,персонаж,charakter,personaje,carattere,personnage,carachtar,cymeriad,character,角色,nhân vật,キャラクター,캐릭터,อักขระ,karakter,karakter,حرف,אופי,tabia,अक्षर
játssz,pelata,παίζω,играть в,abspielen,tocar,giocare a,pièce,dráma,chwarae,play,戲劇,chơi,演奏する,놀다,เล่น,bermain,oyna,لعب,לְשַׂחֵק,cheza,खेल
forgatókönyvet,käsikirjoitus,γραφή,сценарий,skript,guion,sceneggiatura,scénario,script,sgriptiwyd,script,腳本,script,脚本,스크립트,สคริปต์,naskah,senaryo,النصي,תַסרִיט,maandishi,स्क्रिप्ट
könyvtárban,kirjasto,βιβλιοθήκη,библиотека,bücherei,biblioteca,biblioteca,bibliothèque,leabharlann,lyfrgell,library,圖書館,thư viện,図書館,도서관,ห้องสมุด,perpustakaan,kütüphane,مكتبة,סִפְרִיָה,maktaba,पुस्तकालयों
temple,temppeli,ναός,храм,tempel,templo,tempio,temple,teampall,nheml,temple,寺廟,ngôi đền,寺,절,วัด,kuil,tapınak şakak .. mabet,معبد,בית המקדש,hekalu,टेम्पल
egyház,kirkko,εκκλησία,церковь,kirche,iglesia,chiesa,église,eaglais,eglwysi,church,教會,nhà thờ,教会,교회,คริสตจักร,gereja,kilise,كنيسة,כְּנֵסִיָה,kanisa,गिरिजाघर
számvevőszék,tuomioistuin,δικαστήριο,корт,gericht,corte,tribunale,cour,cúirt,canlynet,court,法庭,tòa án,裁判所,법원,ศาล,pengadilan,mahkeme,المحكمة,בית משפט,korti,अदालत
börtönben,vankilassa,φυλακή,тюрьма,gefängnis,prisión,prigione,prison,príosún,charchar,prison,監獄,tù giam,刑務所,감옥,คุก,penjara,hapishane,السجن,בית כלא,gereza,थाना
áldozat,uhri,θύμα,потерпевший,opfer,víctima,vittima,victime,íospartach,dioddefwr,victim,受害者,nạn nhân,被害者,피해자,เหยื่อ,korban,kurban,ضحية,קורבן,mwathirika,शिकार
gyilkosság,murhata,δολοφονία,убийство,mord,asesinato,omicidio,meurtre,dúnmharú,llofruddia ’,murder,謀殺,giết người,殺人,살인,การฆาตกรรม,pembunuhan,cinayet,قتل,רֶצַח,mauaji,हत्या
port,portti,λιμάνι,порт,hafen,puerto,porta,port,port,porthladd,port,港口,hải cảng,港,포트,ท่า,pelabuhan,liman,ميناء,נמל,bandari,बंदरगाहों
