be,"légy, leszünk, lennie, lennék, leszel","oltava, Tulen, olemaan, pian, voisi","Μπορεί, μπορούσε, είστε, ναι, γίνει","стать, должно, будут, будем, будешь","sollte, könnte, wäre, müssen, werde","seas, Debe, estaría, estará, debería","saranno, dovrebbe, sarà, deve, sara","serai, serait, pourrait, soit, peut-être","be, 成為, 肯定, 沒事, 回來","ổn, ngay, tốt, chứ, không_thể","しれ, はず, 大丈夫, べ, すぐ","be, 겁니다, 될, 해야, 괜찮","คงจะ, ไม่เป็นไร, ควรจะ, เดี๋ยว, น่าจะ","segera, seharusnya, baik-baik, Mungkin, pasti","olmalısın, olacaksın, olmayacak, olacağım, olurdu",y,"נהיה, יהיו, אהיה, אמור, בטח",y
bassinet,y,"Ritchien, kehdon, koriin, laukkuun, äitiyspaketin","κούνια, κρεβατάκι, λίκνο, καλαθάκι, κατόρθωσε","колыбель, колыбели, Ричи, кроватку, люльки",n,"cuna, mimbre, Moisés, jugarreta, Compraremos","culla, vimini, cesta, bebe, carrozzella",y,n,"nôi, (, ), basset, baxet","揺りかご, 資料, 現状, 認識, 集中",n,y,n,"beşik, beşiğini, beşiği, Beşik, kurdeleli","المهد, مهد, حامله, يشتبك, سريرها",n,n
bib,"partedlit, partedli, ülőke, fogorvosnál, szalvéta",y,y,"салфетку, передник, слюнявчиком, свинцовый, фартук","Lätzchen, Latz, benutz, Schale, Babyzähnchen",y,"bavaglino, bavaglio, aragosta, tovagliolo, pipì",y,"兜, 找盛, 他圍, 別忘, 洗不掉",y,"エプロン, 怖気づ, マッツ, よだれ, ファット",y,"ผ้ากันเปื้อน, แฟตแ, ร้านบริ, เอบีบ, ผ้าเช็ดปาก",y,y,y,"סינר, הסינר, מפית, ארנבים, לובסטר",n
diaper,y,y,y,"подгузники, пеленки, пелёнки, меняла, менял","Windel, Windeln, gewechselt, wechselt, wechseln",y,y,y,y,y,y,y,y,y,y,y,y,y
pacifier,n,n,"πιπίλα, εβαζε, καραμέλα, στοματάκι, πάνες","соску, соски, успокоительное, отучать, няньки",n,n,n,y,y,"núm, ti, giả, hình, vú",n,"젖꼭지, 고무, 아요, 고픈, pacifier","จุกนม, จุกนมตรงนั้น, เด็กทารกนั่น, หัวนม, ดูด",y,n,n,n,n
rattle,y,"helisevät, kolinaa, hermostu, ravistella, hermostuttaa",y,y,"rasseln, verunsichern, Konzept, klappern, rütteln",y,y,y,"況且, 浪鼓, 撥, 尾, 嚇唬","hấp_hối, rung_động, hoang_mang, rung, nói_chơi",y,"rattle, 그러니, 흔들리, 겁먹, 놀",y,"mainan, rattle, rumble, Bunyi, gelisah",y,"حشرجة, خشخشة, الخرز, هز, قفصه",y,n
generator,y,y,y,y,"Generator, Benzin, Strom, Den, läuft",y,y,y,y,"máy, phát_điện, phát, Máy, dự_phòng",y,y,y,y,y,y,y,"जनरेटर, गंभीर, जेनेरेटर, कायम, जिससे"
briefcase,"aktatáska, aktatáskát, aktatáskában, aktatáskával, aktatáskáját",y,y,y,"Aktenkoffer, Aktentasche, Koffer, Mappe, Brieftasche",y,y,y,y,"cặp, vali, va, va_li, chứa",y,"가방, 서류, 다니, 될까요, 방",y,y,"evrak, Evrak, çantası, çantayı, Çantayı",y,y,y
muffin,"muffint, áfonyás, balga, árus, banános","muffini, Muffini, mussukka, muru, Söin",y,y,"Muffin, Muffins, oberen, englischen, esse","muffin, panecillo, bollo, pastelito, pastelillo",y,y,"餅, 鬆, 松餅, muffin, 糕",y,y,y,y,y,y,y,y,y
flour,y,y,y,y,"Mehl, Mehlsack, Säcke, Pfund, Kuchen",y,y,"farine, graisse, moulin, blé, sacs","麵, 粉, \ue1f0, 面粉, 难",y,"粉, 小麦, 樽, セロリ, なだ",y,y,y,"Un, unu, Unu, una, unla",y,y,"पैन, लागत, आटे, बारूद, बैरल"
cake mix,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
cookie cutter,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
cookie sheet,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
sifter,"navigációval, szaIonka, strandbuli, Szeptemberben, Liszt","siivilän, paskut, ajatussiirtäjä, ajatusrepijä, ajatusseula",n,n,"Sieb, breibt, Blautkreid, Brautkleid, verbunden",n,y,n,y,y,"ふるい, 見つか, かけ, ・, かっ","망, 체, 기림, 그린, 그림",n,"ayakan, thistle, saringan, tepung, diayak",y,"وبفضل, دقيق, حيط, الملاحى, بالمكنسة","קמח, הנפה, נפה, גדן, -גנן",n
cash machine,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
checkbook,"csekkfüzetem, csekkfüzetét, csekkfüzetemet, csekkfüzet, csekkfüzeted","sekkivihkoni, sekkivihkoa, sekkivihkon, sekkivihkonsa, shekin",y,"чековую, книжку, чековой, книжка, чековая","Scheckbuch, Scheckheft, Schecks, zücken, Konto","chequera, talonario, cheques, balancear, balance","assegni, libretto, quadrare, aziendale, Prendo",y,y,y,y,y,"เช็ค, สมุด, ดิฉัน, นักจัดรายการออก, กันที่นั่น","buku, cek, cekmu, cekku, ceknya","çek, defterini, Çek, defterimi, defteri","دفتر, الشيكات, شيكات, شيكاتك, شيكاتي","פנקס, קים, הצ, ההמחאות, הפנקס",n
shaker,y,"seulan, cocktail-ravistin, järistys, cocktailsekoittimella, kastelin",y,y,"Salzstreuer, Shaker, Pfefferstreuer, gimme, erforscht",y,"shaker, saliera, esplorando, terremoto, candela","shaker, salière, secousse, bougie, machine","酒器, 調, 地震, 澆水, 哞","cocktail, lắc, bình, trộn, lọ","握手, シェイカー, 1971, ファスト, スクープ",y,y,"pengocok, #You, size, -Pengocok, pencampur","bardağa, inceliyor, sarsıntı, Perley, kabıyla",y,y,n
gate,y,y,y,y,"Tor, Gate, Haupttor, Flugsteig, Öffnet","portón, verja, reja, Puerta, portal",y,"portail, grille, embarquement, Porte, barrière",y,y,y,y,y,y,"geçide, geçidin, Geçit, geçitten, geçidi",y,y,y
home plate,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
shower curtain,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
bathmat,n,n,n,n,n,n,n,n,y,"thảm, chùi, thấm, rèm, xà_phòng",n,"수건, 닦, 매트, 기본, 조그만",n,n,n,n,n,n
bathtub,"fürdőkádban, kádban, fürdőkád, fürdőkádba, kádba",y,y,y,"Badewanne, Wanne, Bad, voll, liegt",y,"vasca, Nella, piena, morta, bagno",y,y,y,y,y,y,"bak, mandi, mandinya, Bak, mandiku",y,"حوض, الاستحمام, الإستحمام, استحمام, مغطس",y,"बाथ, टब, उसने, उस, खुला"
towel rack,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
washcloth,"rongy, borogatást, konyharuha, rongyot, kendő",y,"πετσέτα, πανί, κομπρέσα, πανάκι, πετσετάκι",n,"Waschlappen, Tuch, Badetuch, AB, sprechende",n,"salvietta, asciugamano, asciugamani, pezzetta, panno","gant, toilette, lavette, serviette, sucré","一塊, 緗, 紈, 干, 褐吹","khăn, dính, đắp, ngậm, trán",n,y,"เปียกมา, washcloth, ร๊, ้น, ผ้าอ้อม","lap, kain, Bawakan, Cemilan, diisap","bezi, bez, havlu, havlusu, lifi",y,"מטלית, המגבת, רחצה, המטלית, הרחצה",n
sandcastle,n,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n
coffee bean,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
makeup,y,y,y,"макияж, грим, макияжа, косметику, косметики","Make-up, Makeup, Schminke, schminken, geschminkt",y,y,y,y,"trang_điểm, trang, Trang_điểm, gen, lớp",y,y,y,y,y,y,y,y
nail file,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
cot,"priccsen, priccs, priccset, összecsukható, tábori","punkka, varavuode, heteka, vuode, punkan","ράντζο, κρεβατάκι, κούνια, ράντσο, κουκέτα","раскладушку, раскладушке, кроватку, койка, койке","Liege, Pritsche, Feldbett, Klappbett, Mahlzeiten","catre, cuna, plegable, súbita, camilla",y,"pliant, berceau, matelas, camp, repas","一張, 床上, 盧比, 沙發, \ue7a7",y,"ベッド, 簡易, 罪, 咬, カラチ","침대, 눕혀, 경주로, 콩밥, 간이침대",y,y,y,"سرير, المهد, مهد, سريراً, نقال","מיטה, מתקפלת, המתקפלת, ומיטה, מיטת",n
air mattress,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
blanket,y,y,y,y,"Decke, hole, kalt, holen, Bett",y,y,y,y,"chăn, mền, đắp, blanket, quấn","毛布, 掛け, ソーセージ, パン, 縫い",y,y,y,y,y,y,"ब्लैंकिट, इसे, जाता, कहा, रॉक"
sheet,y,"lakana, lakanan, rikosrekisteri, lakanaan, lakanaa",y,y,"Laken, Vorstrafenregister, Bettlaken, Blatt, Tuch",y,y,"drap, feuille, partitions, bilan, draps",y,"khối, vải, tiền_án, khăn, tờ",y,y,y,y,"çarşaf, çarşafı, Çarşaf, çarşafın, çarşafla",y,y,y
mattress,y,y,y,y,"Matratze, Matratzen, ne, neue, schlafen",y,y,y,y,y,y,y,y,y,y,"فراش, مرتبة, المفرش, الفراش, المرتبة",y,"गद्दे, नर्क, impaled, प्रतिमा, हवाई"
honeycomb,"lépet, törökmézet, kaptárban, méz, méhkas",y,y,n,n,y,n,"nid, abeilles, abeille, miel, ruche",n,"ong, tổ, nhà_chứa, lừa, tư_bản","宿, 売春, ミツバチ, 蜂蜜, ロバ",n,n,"sarang, lebah, bordil, telanjangya, Menculik","bal, deşik, kovanı, bala, arı","العسل, قرص, نحل, النحل, المطاط","חלת, דבש, הדבש, הכוורת, כוורת",n
buckle,y,"soljen, Vyöt, Solki, Turvavyöt, taivu",y,"пристегнитесь, пряжка, пряжкой, пристегнись, взяться","Schnalle, schnallt, Gürtelschnalle, Schnallt, schnallen","ceder, abróchate, abrocharse, Abróchate, ponte","allacciati, Allacciate, allaccia, cedere, allacciate",y,y,y,y,y,y,y,"bağlasan, toka, tokam, tokalı, tokamı","المشبك, الإبزيم, مشبك, أحزمتكم, أربطوا",y,"बकसुआ, बेड, हिस्सा, अभी, अगर"
air pump,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
cardinal,y,y,y,y,"Kardinal, Kardinals, Bischof, Papst, seid",y,"cardinale, Cardinale, cardinali, Wolsey, fondamentale",y,"主教, 紅衣, 卡里, 略, 教皇","giáo_chủ, Hồng_y, Hồng_Y, Đức, phế_truất","枢機, 卿, 鉄則, ヴォリチェク, ドートリッシュ",y,"ของการ, สำคัญ, แหกกฎ, คาร์ดินัล, พี่เลี้ยง",y,y,y,y,"भयंकर, ज़रूरत, चाहे, कितनी, क्यों"
cockatoo,y,"papukaijan, kakadua, papukaija, viskisieppo, ravituiksi",n,n,"Bandikuts, Schnabeltiere, Ameisenigel, Kakadus, Wallabys",n,"canguro, piuma, cacatoa, ramarro, stupidona",n,n,n,n,"blas, 챕, Get, dog, How","นก, ตั้, แขกเต้า, บ่าย, กะ",y,"papağan, papağanı, Palmiye, papağanım, papağanını","ببغاء, الببغاء, البغبغاء, بغبغاء, العُرف",n,n
hawk,y,y,"γεράκι, γερακιού, Γεράκι, γερακι, γεράκια",y,"Falke, Falken, Habicht, Adler, Argusaugen","halcón, Halcón, halcones, águila, paloma",y,"faucon, Hawk, aigle, rapace, Faucon","老鷹, 芅, 鷹, 如鷹, 貼紙","diều_hâu, ưng, chim, đại_bàng, Diều_hâu",y,"매, 다가, 독수리, 거대, 며",y,y,y,"الصقر, صقر, كالصقر, الصقور, صقرا",y,n
peacock,y,y,y,y,"Pfau, Lackaffen, Gockel, Stolz, Dieser","pavo, Pavo, plumas, pavos, vanidoso",y,y,y,"công, suối, ♫, lông, gà",y,"공작새, 공작, 허영, 깃털, 덩어리",y,"merak, Merak, bulu, burung, Dekhein","tavus, kuşu, Tavus, tavuskuşu, kuşunun",y,y,n
pheasant,y,y,y,y,"Fasan, Fasane, Fasanen, kalten, esse",y,y,y,y,y,y,y,y,y,y,y,y,n
puffin,n,"puuskuttaa, Grillattua, Hassanin, kuuseen, Juttelen","παπαγάλος, τσαντίσω, Χασάν, λαχανιάσω, ξεφυσά.",n,"Schnaufend, Vogelart, amtliche, gepflegte, geschwind","animalito, animalitos, zurzan, Giovanni, plancha","pinguino, pulcinella, casimira, pinguini, Hassan","Hassan, rassemblement, hyper, DJ, perroquet",n,"Puffin, nhăn_nheo, Bắc_Cực, fence, Bob_Marley","ハァハァ, 通り, もう, 歌, ""","huffin, puffin, 폭폭, 칙칙, keep",n,"Puffin, Waj, Hassan, menyuruhku, off",n,n,"הפיראט, ציפורי, חסן, אט, מעוצבן",n
rooster,y,y,y,y,"Hahn, Gockel, kräht, Hennen, putt",y,y,y,y,"gà, trống, Rooster, Gà, độ",y,y,"ไก่, ตัวผู้, แต่ง, ไก่แจ้, ปีระกา","ayam, jantan, Ayam, jago, berkokok",y,y,y,y
seagull,y,y,y,y,"Möwe, Möwen, hiermit, landete, flog",y,y,y,y,y,"カモメ, 羽ばたき, 逸ら, 降下, 羽",y,y,y,y,y,y,"बीट, पक्षी, शायद, ने, किसी"
turkey,"pulyka, pulykát, pulykával, Pulyka, pulykára","kalkkunaa, kalkkunan, kalkkuna, Kalkkuna, Kalkkunaa","γαλοπούλα, γαλοπούλας, γαλοπουλα, Γαλοπούλα, γαλοπούλες","индейку, индейка, индейки, индейкой, Индейка","Truthahn, Pute, Entzug, Thanksgiving, essen",y,"tacchino, tacchini, Tacchino, astinenza, coscia",y,"火雞, 蔓, 感恩, \ue773, turkey","gà_tây, gà, Gà_tây, kền_kền, ngỗng","鳥, 七, 面, 恩赦, 偉大",y,y,"kalkun, Kalkun, kalkunnya, Thanksgiving, Turkey","hindi, Hindi, hindiyi, hindinin, hindiye",y,y,n
vulture,y,y,y,y,"Geier, Aasgeier, Lämmergeier, halb, wartet",y,y,y,y,"kền_kền, Kền_kền, tăm_tối, rực_rỡ, đậu","ヴァルチャー, 九, 鷲, ハゲタカ, レーザー","독수리, 나단, 랄릿, 수드, 블랙몬",y,"burung, bangkai, pemakan, vulture, Burung",y,y,y,y
toucan,y,n,"Τουκάν, στρέφει, παπαγάλου, τάιζα, παραμορφωμένα",n,n,n,n,y,n,n,n,"Conchita, Maria, cousin, talking, struggling",n,"toucan, kaleng, memutar, peliharaanku, kompas","gagaya, yanağa, gelemezler, yanak, Gaga",n,n,n
backgammon,y,n,y,y,"Backgammon, Scrabble, Goren, Tricktrack, Domino",y,y,y,"雙陸棋, 西洋, 囱, gay, 玩點","xếp, cờ, bài, ván, Ồ",y,n,"เกมกระดาน, พอควร, แกม, ม่อน, เจ๋ง",y,y,y,"שש-בש, בש, שש, דמקה, השש",n
checkers,y,y,y,y,"Dame, Damespiel, Halma, Prüfer, Schach",y,y,y,y,"cờ, cờ_vua, cờ_tướng, Doesn, Tối_ngày",y,y,y,y,y,y,y,n
scrabble,"Scrabble-t, szókirakóst, viselkedniük, majmoknak, vendéglőbe",n,n,n,n,n,n,n,n,n,n,y,"บิ, รบ, แค, ้ล, ครอส",n,"Kelime, Firar, turnuvası, yorulduğumuz, vuramadık",y,n,n
chessboard,"sakktáblán, sakktáblát, gyalogok, sakktáblám, bábukat",y,y,"шахматной, доске, шахматную, шахматная, доска","Schachbrett, Kontrollraum, Schachbegriffe, Thérèse, Schach","tablero, ajedrez, peón, peones, -Por",y,y,y,y,"チェス, 盤, タガート, 新任, 才覚","체스, 옮길, 판, 위, 궁리",y,"catur, papan, Alun-alun, pion, soIitary","satranç, Satranç, tahtası, tahtasında, tahtasını",y,n,y
cruise ship,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
tugboat,y,y,y,y,"Schlepper, Schleppers, Hausboot, Schlepperkapitän, Kohlenkahn",y,y,y,y,n,n,y,"เรือ, ลาก, ลากจูง, เรือพ่วง, ทำงานบน","kapal, penarik, Warrior, diatas, burgernya","Arctic, Warrior, Römorkör, römork, dubaya",y,"גרר, ספינת, הגרר, גוררת, גוררים",n
oar,"evezőt, evezővel, evező, lapátot, eveződ",y,y,y,"Ruder, Paddel, Aussichtsplattform, Senf, Schnell",y,y,y,y,"mái_chèo, Mái_chèo, cong, phát_quang, Chèo",y,y,"พาย, ไม้, กรรเชียง, พายมา, ฝีพาย",y,y,y,y,n
paddle,"evezz, evező, Evezz, evezni, evezőt",y,y,y,"Paddel, paddeln, Paddeln, Schläger, Ricky",y,y,y,y,y,y,"노, 개헤엄, 패들, 꺼림칙, 비껴","พาย, ไม้, เกียร์, ปริญญาโทดู, ใบ","dayung, mendayung, Kayuh, Dayung, mengayuh",y,y,"לחתור, משוט, תחתור, המשוט, משוטים",y
anchor,y,y,"άγκυρα, παρουσιαστής, άγκυρά, παρουσιάστρια, άγκυρες",y,"Anker, lichten, Moderator, ankern, einholen",y,"conduttore, ancoraggio, conduttrice, ancorare, ancore","ancre, présentateur, ancrage, Levez, Jetez",y,"neo, mỏ_neo, Nhổ_neo, nhổ_neo, chốt",y,y,"สมอ, ผู้ประกาศข่าว, ผู้ประกาศ, สมอเรือ, สิ่งยึดเหนี่ยว","jangkar, jangkarnya, pembaca, sauh, penyiar","çapa, Çapayı, Çapa, sunucusu, çapayı",y,y,y
canoe,y,y,y,y,"Kanu, Kanus, paddeln, Fluss, fahren",y,"canoa, barca, giù, fiume, lago",y,"木舟, 獨, 小舟, ︵, れ","xuồng, nô, ca, thuyền, độc_mộc",y,y,"เรือ, แคนู, นู, พาย, แคน",y,y,y,y,n
ferry,y,"lautalla, lautalle, lautta, Lautta, lautalta",y,y,"Fähre, legt, fährt, Bord, nächste","ferry, transbordador, Ferry, trasbordador, Staten",y,"ferry, traversier, bac, Ferry, Island",y,y,y,y,y,"feri, Ferry, Feri, mengangkut, pembantu",y,"العبارة, العبّارة, عبّارة, العباره, بالعبارة",y,"नाव, पर, हम, हैं, ."
gondola,y,"gondolissa, gondolilla, kori, Venetsiassa, kanaalissa",y,y,"Gondel, Venedig, Gondoliere, Canal, Grande",y,y,y,y,n,n,y,n,"sampan, gondoIa, canai, Chance, orkestra",y,y,y,n
kayak,"kajakját, bicikliznék, evezőlapáttal, felborult, evezni","kajakkia, kajakista, melojaa, Punaisesta, keltaisesta",n,"байдарку, отплыла, проплыть, ходите, Рики","Kajak, Rickys, Arche, gewechselt, stieg","kayac, remo, canoa, tribu, senador","canoa, pagaia, toccarla, s, bici",y,y,y,n,y,"คาย, เรือ, ั้ง, ัค, เพล",y,n,"قوارب, الزورق, زورق, بالقارب, زورقاً",y,n
sailboat,y,y,y,y,"Segelboot, Segelschiff, Segel, segeln, Meter",y,"vela, barca, veliero, coste, barche",y,y,y,"船, ボート, セイル, タランチュラ, タマネギ",y,y,"layar, perahu, lambung, kartuku, layarmu",y,y,"מפרש, סירת, מפרשית, המפרש, ספינת",n
yacht,y,y,y,y,"Jacht, Yacht, Boot, Bord, Schiff",y,y,y,y,"du_thuyền, Du_thuyền, thuyền, thuyền_buồm, Ảnh",y,y,"ยอ, เรือ, ร์ช, ชท์, ชต์",y,y,y,y,y
tattoo,y,y,y,y,"Tätowierung, tätowieren, tätowiert, stechen, Arm",y,y,y,y,y,y,y,"รอยสัก, ลาย, รอยสักที่, สัก, ข้อมือ",y,y,y,y,y
elbow,y,y,y,y,"Ellbogen, Ellenbogen, linken, hoch, weh",y,y,y,y,"khuỷu, cùi_chỏ, tay, Khuỷu, khủy",y,y,y,y,y,"الكوع, المرفق, مرفقي, مرفقك, كوعك",y,y
navel,"Fuzzy, nedvesség, penny, csésze, középen",y,"αφαλό, αφαλός, πορτοκάλια, σκουλαρίκι, κύπελλο",y,"Nabel, Fuzzy, Mikrofilm, Nabels, nimmer",y,y,y,y,y,y,"훑, 킬, 마신, 발랄, 빨아들이",y,y,y,y,y,n
skull,y,y,y,y,"Schädel, Schädels, Schädelbruch, Totenkopf, Kugel","cráneo, calavera, craneal, fracturas, fractura",y,"crâne, fracturé, fracture, os, base",y,"sọ, hộp, đầu_lâu, nứt, nát","頭蓋, 骨, 骨折, ドクロ, 骸骨",y,y,"tengkorak, tengkoraknya, tengkorakmu, Tengkorak, Tengkoraknya",y,y,"הגולגולת, גולגולת, בגולגולת, לגולגולת, מהגולגולת","खोपड़ी, तुम्हारी, अस्थिभंग, लघु, घना"
thumb,"hüvelykujj, hüvelykujját, hüvelykujjam, hüvelykujjad, hüvelykujja",y,y,"каблуком, указательным, пальчик, большого, большом","Daumen, Fuchtel, Zeigefinger, grünen, Ihren",y,y,y,y,"ngón, ngón_cái, bàn_tay, vân, trái",y,y,y,y,y,"الإبهام, إبهامك, إبهامي, إبهام, إبهامه",y,"अंगूठे, शीर्ष, बनाम, दाहिने, वाम"
torso,y,"torso, vartaloon, ylävartalo, torsolla, vartalosta",y,y,"Torso, Oberkörper, Rumpf, Brustkorb, mehrere",y,y,y,y,"thân, phần, bầm, vết, trên_cơ_thể",y,y,y,"tubuh, batang, lebam, Tubuh, badanmu",y,y,"פלג, העליון, בפלג, עליון, לפלג",y
album,y,"albumi, levyn, levy, levyni, platinaa",y,y,"Album, Familienalbum, Fotoalbum, Cover, Platte","álbum, album, grabar, discos, portada",y,y,y,y,y,y,y,y,y,y,y,"अलबम, लीए, पे, Album, thanks"
cork,y,y,y,"пробку, пробка, пробкой, пробки, Пробка","Korken, Kork, Rappen, Wappen, Siegel","corcho, Cork, tapón, corchos, descorchar","tappo, sughero, Cork, stappare, becco","bouchon, liège, Cork, Freddie, sauter","峨, 硁, れ, 軟木, 木塞","nút, chai, bần, khui, thỉnh_thoảng","栓, コルク, ･, ボトル, −",y,"ก๊อก, จุก, ไม้, เศษไม้, ก","gabus, sumbat, penutup, Cork, pelampung",y,"الفلين, الفلينة, فلينة, سدادة, السدادة",y,n
cap,y,y,"καπάκι, καπελάκι, σκουφάκι, σκούφο, Καπ","кепка, кепку, кепке, крышку, бейсболке","Mütze, Kappe, Cap, Deckel, Hut",y,y,y,"帽子, 棒球帽, cap, 指揮官, 蓋子",y,y,y,"หมวก, ฝา, ฝาครอบ, IN, THE",y,"kep, kepi, Şapkanı, bere, şapkanı",y,"כובע, בכובע, וכובע, הכובע, קאפ",y
punching bag,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
pita,n,n,n,n,n,n,n,n,"餡餅, 餅, 龍舌蘭, 面包, pita",y,y,y,"ลน, ปิต้า, ก้น, โรล, ไฟ",n,n,n,y,n
bun,"zsemle, Bun, zsemlét, fahéjas, csigát",y,y,"булочку, булочка, булочки, Бан, духовке","Brötchen, Braten, Röhre, Ofen, Würstchen",y,"pagnotta, focaccia, sesamo, ravioli, cannella",y,"包包, 麵, 包, 包紙, 紙包","búi, tóc, Zhivago, bánh_bao, có_thai","オーブン, お腹, やあ, 団子, 障","빵, bun, 소세지, 핫도그, 호빵",y,y,"çörek, Bun, topuz, çöreği, tarçınlı",y,y,"रोटी, हॉट, होने, सीट, वहाँ"
oatmeal,"zabkását, zabkása, mazsolás, Zabkása, müzli",y,y,y,"Haferflocken, Haferbrei, Haferschleim, Hafer, Toast",y,"avena, fiocchi, farina, porridge, uvetta",y,y,"yến_mạch, cháo, bột, Cháo, cá_ngừ",y,y,y,y,y,y,"שיבולת, שועל, השועל, הדייסה, דייסת",",, ..., Post, Toasties, Corn"
omelet,y,y,y,y,"Omelett, Omelette, gehobelt, Späne, zerschlagen",y,y,y,"煎蛋卷, 蛋卷, 煎蛋, 蛋餅, 绘","trứng, chiên, tráng, ốp, la",y,y,y,y,y,y,y,y
scrambled egg,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
waffle,"palacsintás, belga, palacsintát, palacsinta, ostyát","vohveli, vohvelia, vohveleita, vohvelit, vohvelisi","βάφλα, βάφλες, ζιγκ, σιρόπι, συσκευή",n,"Waffel, Waffeln, belgischen, Würstchen, Speck","gofre, gofres, belga, wafle, panqueque",y,"gaufres, gaufrier, belge, moule, sirop","餅, 鬆, 華夫餅, 绘, 乾",y,y,y,y,y,"gözleme, Belçika, ızgarası, krep, Tost",y,"ופל, הוופל, ואפל, וואפל, בלגי",y
veil,y,y,"πέπλο, βέλο, παραπέτασμα, νυφικό, Κάτω",y,"Schleier, lüften, fallen, Kleid, tragen","velo, cubierta, levantar, rostro, novia","velo, Velo, strappo, vivi, cadere","voile, levé, lever, mariée, tomber",y,"che, màn, khăn, mạng, voan",y,y,y,y,"duvak, peçe, duvağı, örtüyü, duvağını",y,y,"पर्दा, होता, परदा, झीना, लोक"
chute,y,"varjo, laskuvarjo, varjon, varjoa, kuiluun",y,"парашют, парашюта, раскрылся, Парашют, шахту","Fallschirm, Schirm, Rutsche, Schacht, Müllschlucker",n,y,"parachute, vide-ordures, toboggan, ordure, ordures","降落, 傘, 通道, 呈, 滑槽","dù, máng, trượt, nhảy_dù, Dù",y,"낙하산, 펴, 장치, 배출구, 거긴","ร่ม, กาง, ช่อง, ปล่อง, ต้องดึง",y,y,y,y,n
lumber,y,"puutavaraa, puutavaran, puutavarasta, sahalla, puutavara",y,y,"Holz, Bauholz, Holzgeschäft, Sägewerk, liefern","maderera, maderas, madereros, maderero, Madera",y,y,y,y,y,"목재, 업자, 목재상, 온, 돈벌이",y,y,"kereste, Kereste, keresteyi, keresteler, oduncu",y,y,n
tile,"cserép, cserepet, kockához, lapon, felirat",y,y,y,"Fliesen, Ziegel, Dachziegel, Spielstein, Indigo",y,y,y,y,"gạch, quân, lát, Bạch_Liên, vuông",y,y,y,"ubin, genteng, bidak, teratai, hitamku",y,y,"אריח, אריחים, האריחים, המרצפות, רעף",y
fencepost,n,n,n,n,n,n,n,n,"一樣擱, 別像個, 電線桿, 甜言, 蜜語",n,n,n,n,n,n,n,"עמוד, גדר, מהגדר, רוורס, מסורס",n
cash register,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
birdcage,y,y,y,y,"Vogelkäfig, Käfig, Überwurf, Roulette-, Würfeltische",y,"gabbia, uccelli, voliera, rinchiudermi, piume",y,y,y,n,"조류, 공룡, 원, 쪽, 다",n,y,"kafesi, Kuş, kafesinin, kafesine, kafesini","قفص, الطيور, العصافير, طيور, للطيور","כלוב, הציפורים, ציפורים, בכלוב, הכלוב",n
flashbulb,"vakuval, villogtattak, bőrömbőI, Rázzanak, szóváltás","hätkähdin, välkkyivät, välkkyy, salamat, taskulampulla",n,"вспышка, вспышкой, вспышкой., Организованный, неистовства","Blitzlicht, signalisiere, markiert, Taschenlampe, erschreckt",n,"flash, Scendeva, ipossia, annebbiata, Facciamone",n,"閃光燈, 我會用, 窗戶, 發信號, 注意","nhá, đèn, ra_hiệu, hắn, về",n,"연료, juice, 껍니다, =, 통","แฟลช, กล้องถ่ายรูป, เสียง, , ",n,"flaş, Fotoğrafçının, kararmıştı, statüsü, patlayınca","يَتفرقعُ, بلمبّات, تضيئ, رأيتة, اللمبة","נורת, הבזקה, פלאש, הבזק, כשנדלקה",n
tripod,y,y,y,"штативом, станок, Поставим, Посмотри., ударили","Stativ, Dreibein, Kopfstand, befestigt, Abdrücke",y,y,y,"三腳架, 三腳, 架上, 架, 認的","giá, đỡ, chân, cỗ, gậy",y,y,y,y,"Tripod, Sehpayı, üçayağı, ayaklı, oynak","ثلاثي, القوائم, الحامل, الثلاثي, المنصب",y,n
sleeping bag,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
