meat grinder,húsdaráló,lihamylly,κρέας,мясорубка,fleischwolf,molinillo de carne,tritacarne,hachoir à viande,絞肉機,máy xay thịt,肉挽き器,고기 분쇄기,เครื่องบดเนื้อ,penggiling daging,kıyma makinesi,مفرمة اللحم,מטחנת בשר,क़ीमा बनाने की मशीन
wine cooler,borhűtő,viininjäähdytin,ψυγείο κρασιού,холодильник для вина,weinkühler,enfriador de vino,sistema per il raffreddamento del vino,refroidisseur de vin,酒冷卻器,rượu làm mát,ワインクーラー,와인 쿨러,ตู้แช่ไวน์,pendingin anggur,şarap soğutucu,مبرد نبيذ,מקרר יין,शराब शीतक
breadbox,kenyérdoboz,leipulaatikko,ψυγείο,хлебница,brot-box,caja de pan,breadbox,boite à pain,麵包箱,hộp bánh,パンボックス,빵 박스,กล่องขนมปัง,kotak roti,ekmek kutusu,صندوق الخبز,ארגז לחם,रोटी का डिब्बा
canister,kolistán,säiliö,κουτί,канистр,kanister,frasco,contenitore,boîte,罐,hộp,キャニスター,깡통,กระป๋อง,kaleng kecil,teneke kutu,علبة,מיכל,कनस्तर
wax paper,zsírpapír,vahapaperi,κερινο χαρτι,восковая бумага,wachspapier,papel encerado,carta cera,papier paraffiné,蠟紙,giấy sáp không thấm nước,ワックスペーパー,왁스 종이,กระดาษขี้ผึ้ง,kertas lilin,balmumu kağıt,ورق مشمع,נייר שעווה,मोम पेपर
plastic film,műanyagfilm,muovikalvo,πλαστική ταινία,пластиковая пленка,kunststofffolie,película plástica,pellicola di plastica,film plastique,塑料薄膜,bộ phim nhựa,プラスチックフィルム,플라스틱 필름,ฟิล์มพลาสติก,film plastik,plastik film,فيلم بلاستيكي,סרט פלסטיק,प्लास्टिक की फिल्म
coffee filter,kávéfőző,kahvisuodatin,καφετιέρα,кофейный фильтр,kaffeefilter,filtro de café,filtro del caffè,filtre à café,咖啡過濾器,cà phê phin,コーヒーフィルター,커피 필터,ตัวกรองกาแฟ,saringan kopi,kahve filtresi,فلتر القهوة,מסנן קפה,फिल्टरकॉफी
counter,számláló,laskuri,πάγκο,счетчик,zähler,mostrador,bancone,comptoir,櫃台,quầy tính tiền,カウンター,카운터,counter,counter,karşı,مضاد,דלפק,काउंटर
bottle opener,sörnyitó,pullonavaaja,ανοιχτήρι μπουκαλιών,открывашка,flaschenöffner,abrebotellas,apri bottiglia,ouvre-bouteille,開瓶器,cái mở nắp chai,ボトルオープナー,병따개,ที่เปิดขวด,pembuka botol,şişe açacağı,فتاحة الزجاجة,פותחן בקבוקים,बोतल खोलने वाला
can opener,konzervnyitó,purkinavaaja,ανοιχτήρι,открывашка,dosenöffner,abrelatas,apriscatole,ouvre-boîte,開罐器,đồ khui hộp,缶切り,병따개,ที่เปิดกระป๋อง,pembuka kaleng,konserve açacağı,فتاحة علب,פותחן,कैन खोलने वाला
corkscrew,dugóhúzó,korkkiruuvi,τιρμπουσό,штопор,korkenzieher,sacacorchos,cavatappi,corkscrew,開瓶器,đồ mở nắp chai,コークスクリュー,빙빙 돌리다,เกลียว,corkscrew,tirbuşon,corkscrew,חוֹלֵץ,पेंचकश
cutting board,vágódeszka,leikkuulauta,επιφάνεια κοπής,разделочная доска,schneidbrett,tabla de cortar,tagliere,planche à découper,切菜板,thớt,まな板,절단 보드,เขื่อน,talenan,kesme tahtası,لوح التقطيع,קרש חיתוך,काटने का बोर्ड
eggbeater,tojás törő,käsivatkain,αυγών,эггбитер,schneebesen,batidora de huevos,sbattiuova,gerbe,打蛋器,cái đánh trứng,泡立て器,프로펠러,eggbeater,pengocok telur,yumurta çırpıcı,مخفقه البيض,מטרפה,अंडा फेंटने वाला
grater,konyhai reszelő,raastin,τρίφτης,терпеть,reibe,rallador,grattugia,râpe,刨絲器,cái nạo,おろし金,가는 사람,เครื่องขูด,parutan,rende,غراتر,פּוּמפִּיָה,पिसाई यंत्र
grinder,őrlőgép,grinder,τραπεζίτης,шлифовальный станок,grinder,grinder,macinino,broyeur,磨床,máy xay,グラインダー,분쇄기,บด,penggiling,öğütücü,مطحنة,מטחנת,ग्राइंडर
measuring cup,mérőedény,mittakuppi,κύπελλο μέτρησης,измерительная чашка,messbecher,taza de medición,misurino,tasse à mesurer,測量杯,ly đo lường,計量カップ,계량컵,ถ้วยวัด,gelas pengukur,kupa ölçüm,كوب القياس,כוס מדידה,मापने वाला कप
nutcracker,diótörő,pähkinänsärkijä,καρυοθραύστη,щелкунчик,nussknacker,cascanueces,schiaccianoci,nutcracker,胡桃鉗,nutcracker,くるみ割り人形,호두 까는 기구,nutcracker,nutcracker,fındıkkıran,كسارة البندق,מפצח האגוזים,नटक्रैकर
peeler,hámozó,kuorimaveitsi,ξεφλουδίζων,пилер,schäler,policía,peeler,éplucheur,剝皮器,người bóc lột,ピーラー,순경,คนปอก,pengupas,kabuk soyucu,مقشرة,מקלף,पुलिस का सिपाही
rolling pin,sodrófa,kaulin,πλάστης,прокатный булавка,nudelholz,rodillo,mattarello,rouleau à pâtisserie,擀麵杖,pin lăn,麺棒,국수 방망이,พินกลิ้ง,penggiling adonan,oklava,شوبك,מערוך,बेलन
skewer,nyárs,vartaa,σουβλάκι,шампур,spieß,pincho,spiedo,brochettes,串,skewer,串,꼬챙이,เสียบ,tusuk sate,şiş,سيخ,שיפוד,कटार
spatula,spatula,lasta,σπάτουλα,шпатель,spatel,espátula,spatola,spatule,抹刀,spatula,ヘラ,주걱,ไม้พาย,spatula,spatula,الملعقة المسطحة,מָרִית,रंग
strainer,szűrő,siivilä,σουρωτήρι,сито,sieb,colador,filtro,passoire,濾網,người lọc,ストレーナー,거르는 사람,เครื่องกรอง,ayakan,süzgeç,مصفاة,מסננת,झरनी
timer,időzítő,ajastin,χρονόμετρο,таймер,timer,temporizador,timer,minuteur,計時器,hẹn giờ,タイマー,타이머,ตัวจับเวลา,timer,zamanlayıcı,مؤقت,טיימר,टाइमर
tongs,fogó,pihdit,λαβίδα,щипцы,zange,pinzas,pinza,pinces,鉗,kẹp,トング,...집게,แหนบ,penjepit,maşa,ملقط,מלקחיים,चिमटा
ladle,merítőkanál,kauha,κουτάλα,ковш,pfanne,cucharón,mestolo,louche,鋼包,lò nồi,柄杓,국자,ทัพพี,sendok,kepçe,مغرفة,מַצֶקֶת,करछुल
teapot,teáskanna,teekannu,τσαγιέρα,чайник,teekanne,tetera,teiera,théière,茶壺,ấm trà,ティーポット,주전자,กาน้ำชา,poci,çaydanlık,ابريق الشاي,קומקום,चायदानी
sheath,hüvely,tuppi,θήκη,ножны,scheide,vaina,guaina,gaine,鞘,vỏ bọc,シース,칼집,ฝัก,selubung,kılıf,غمد,נדן,म्यान
cleaver,vágó munkás,cleaver,μπαλτάς,кливер,cleaver,cleaver,mannaia,cleaver,切肉刀,cleaver,クリーバー,고기 베는 큰 칼,ติด,golok,cleaver,كليفر,חכם,क्लीवर
tag,megjelölése,tunniste,tag,отметить,markierung,etiquetar,tag,balise,標籤,thẻ,タグ,태그,แท็ก,tag,etiket,تاغ,תיוג,टैग
beaker,főzőpohár,dekantterilasi,ποτηρι ζεσεως,стакан,becherglas,cubilete,becher,bécher,燒杯,cốc,ビーカー,굽 ​​달린 큰 컵,บีกเกอร์,gelas kimia,beher,الكأس,כּוֹס,बीकर
centrifuge,centrifuga,sentrifug,φυγόκεντρο,центрифуга,zentrifuge,centrífuga,centrifuga,centrifugeuse,離心,ly tâm,遠心,원심 분리기,เครื่องหมุนเหวี่ยง,centrifuge,santrifüj,جهاز الطرد المركزي,צנטריפוגה,अपकेंद्रित्र
petri dish,petri -csésze,petri -astia,πιάδα πέτρου,чашка петри,petrischale,placa de petri,piastra di petri,pain béni,培養皿,đĩa petri,ペトリ皿,페트리 접시,จานเลี้ยงเชื้อ,cawan petri,petri kabı,طبق بتري,צלחת פטרי,पेट्री डिश
turf,gyep,turve,χλόη,газон,revier,césped,erba,gazon,草皮,turf,ターフ,터프,ถิ่น,rumput,çim,احتلال,טוֹרף,मैदान
maggot,kukac,toukka,σκουλήκι,личинка,made,larva,larva,asticot,蛆,giòi,ウジ,굼벵이,หนอน,belatung,kurtçuk,يرقة,תוֹלַעַת,मन की मौज
clothesline,ruhaszárító,pyykkinaru,γραμμή ρούχων,веревка для белья,wäscheleine,tendedero,stendibiancheria,corde à linge,晾衣繩,dây phơi quần áo,物干し,빨랫줄,ราวตากผ้า,jemuran,çamaşırhane,حبل الغسيل,קו בגדים,कपड़े
clothespin,ruhacsipesz,pyykkipoika,υψικαμίνης,прищепки,wäsche,espina,molletta,pince à linge,衣夾,kiểu trang phục,洗濯豚,frockescin,ผ้าขนสัตว์ชนิดหนึ่ง,clothespin,fiyaka,clockespin,כבסה,clothespin के
ironing board,vasalódeszka,silityslauta,σιδερώστρα,гладильная доска,bügelbrett,tabla de planchar,tavolo da stiro,planche a repasser,燙衣板,bàn ủi,アイロン台,다리미판,ที่รองรีด,papan setrika,ütü masası,طاولة الكي,קרש גיהוץ,इस्त्री करने का बोर्ड
laundry basket,szennyes kosár,pyykkikori,καλάθι άπλυτων,корзина для белья,wäschekorb,cesto de la ropa,cesto della biancheria,panier à linge,洗衣籃,giỏ đựng đồ giặt,ランドリーバスケット,세탁 바구니,ตะกร้าซักผ้า,keranjang cucian,çamaşır sepeti,سلة الغسيل,סל כביסה,कपड़े धोने की टोकरी
washboard,mosódeszka,pyykkilauta,πλυσίτσος,умывающая доска,waschbrett,tabla de lavar,lavabo,plancher,搓板,bảng giặt,洗濯板,빨래판,อ่างล้างหน้า,papan cuci,çamaşır tahtası,الغسيل,שַׁפשֶׁפֶת,धोने का तख़्ता
lawnmower,fűnyíró,ruohonleikkuri,μηχανη γκαζον,газонокосилка,rasenmäher,cortadora,tosaerba,tondeuse,割草機,máy cắt cỏ,芝刈り機,잔디 깎는 기계,เครื่องตัดหญ้า,mesin pemotong rumput,çim biçme makinesi,جزازة العشب,מכסחת דשא,लॉन की घास काटने वाली मशीन
sprinkler,sprinkler,sprinkleri,ψεκαστήρας,спринклер,sprinkler,rociadores,sprinkler,arroseur,灑水器,tưới nước,スプリンクラー,스프링클러,สปริงเกอร์,penyiram,fıskiye,رش,ממטרה,छिड़काव
chandelier,csillár,kattokruunu,πολυέλαιο,люстра,kronleuchter,candelabro,lampadario,chandelier,吊燈,chandelier,シャンデリア,샹들리에,โคมระย้า,tempat lilin,avize,ثريا,הנברשת,झूमर
flashlight,zseblámpa,taskulamppu,φακό,фонарик,taschenlampe,linterna,torcia,torche,手電筒,đèn pin,懐中電灯,플레시,ไฟฉาย,senter,fener,كشاف,פנס,टॉर्च
headlamp,fényszóró,ajovalaisin,προβολέας,фара,scheinwerfer,lámpara de cabeza,proiettore,projecteur,頭燈,đèn pha,ヘッドランプ,헤드 램프,ไฟหน้า,headlamp,far,مصابيح الأمامية,פנס,हेडलैंप
lamppost,lámpaoszlop,lyhtypylväs,λασπόστας,фонарный столб,laterne,farola,lampione,lampadaire,燈柱,đèn,街灯柱,가로등 기둥,เสาตะเกียง,tiang lampu,lamba direği,عمود اضاءة,מנורת רחוב,लैंप पोस्ट
lightbulb,izzó körte,hehkulamppu,λάμπα,лампочка,die glühbirne,bombilla,lampadina,ampoule,燈泡,bóng đèn,電球,전구,หลอดไฟฟ้า,bolam,ampul,المصباح الكهربائي,נורה,लाइट बल्ब
streetlight,utcai fény,katuvalo,φως του δρόμου,уличный свет,strassenlicht,luz de la calle,lampione,éclairage public,路燈,đèn đường,街路灯,가로등,ไฟถนน,lampu jalan,sokak lambası,ضوء الشارع,פנס רחוב,स्ट्रीट लाईट
tablecloth,terítő,pöytäliina,τραπεζομάντιλο,скатерть,tischdecke,mantel,tovaglia,nappes,桌布,khăn trải bàn,テーブルクロス,식탁보,ผ้าปูโต๊ะ,taplak,masa örtüsü,غطاء طاولة,מפת שולחן,मेजपोश
towel,törülköző,pyyhkeen,πετσέτα,полотенце,handtuch,toalla,asciugamano,serviette,毛巾,khăn,タオル,수건,ผ้าเช็ดตัว,handuk,havlu,منشفة,מגבת,तौलिया
water bottle,vizesüveg,vesipullo,μπουκαλι νερου,бутылка с водой,wasserflasche,botella de agua,bottiglia d'acqua,bouteille d'eau,水瓶,chai nước,ウォーターボトル,물 병,ขวดน้ำ,botol air,su şişesi,زجاجة ماء,בקבוק מים,पानी की बोतल
comic book,képregény,sarjakuvakirja,βιβλίο κόμικ,комикс,comic,libro cómico,fumetto,bd,漫畫書,truyện tranh,コミックブック,만화책,หนังสือการ์ตูน,buku komik,çizgi roman,كتاب الشخصيات,ספר קומיקס,हास्य पुस्तक
latch,retesz,salpa,μάνταλο,защелка,riegel,pestillo,serratura,verrou,閂鎖,chốt cửa,ラッチ,걸쇠,สลัก,grendel,mandalı,مزلاج,בְּרִיחַ,लैच
padlock,lakat,riippulukko,λουκέτο,замок,vorhängeschloss,candado,lucchetto,cadenas,掛鎖,khóa ổ khóa,南京錠,맹꽁이 자물쇠,กุญแจ,gembok,asma kilit,قفل,מַנְעוּל,ताला
duffel bag,katonai zsák,merimiessäkki,τσάντα duffel,вещевой мешок,seesack,mochila,basso duffel,sac de marin,行李袋,túi vải thô,ダッフルバッグ,더플 백,กระเป๋า duffel,tas ransel,spor çantası,حقيبة من القماش الخشن,קיטבג,थैला
suitcase,bőrönd,matkalaukku,βαλίτσα,чемодан,koffer,valija,valigia,valise,行李箱,vali,スーツケース,가방,กระเป๋าเดินทาง,koper,valiz,حقيبة,המזוודה,सूटकेस
wand,pálca,taikasauva,ραβδί,палочку,wand,varita,bacchetta,baguette,魔杖,đũa,杖,지팡이,ไม้เรียว,tongkat,değnek,عصا,שרביט,छड़ी
eyeliner,szemceruza,rajaus,μολύβι ματιών,подводка для глаз,eyeliner,delineador,eyeliner,eye-liner,眼線,bút kẻ mắt,アイライン,아이 라이너,อายไลเนอร์,eyeliner,göz kalemi,كحل,אייליינר,आईलाइनर
lipstick,rúzs,huulipunaa,κραγιόν,помада,lippenstift,labial,rossetto,rouge à lèvres,口紅,son,口紅,립스틱,ลิปสติก,lipstick,ruj,أحمر الشفاه,אודם,लिपस्टिक
mascara,szempillafesték,ripsiväri,μάσκαρα,тушь,maskara,mascara,mascara,mascara,睫毛膏,mascara,マスカラ,마스카라,มาสคาร่า,maskara,maskara,الماسكارا,מסקרה,मस्कारा
nail polish,körömlakk,kynsilakka,βερνίκι νυχιών,лак для ногтей,nagelpolitur,esmalte de uñas,smalto per unghie,vernis à ongle,指甲油,làm móng,マニキュア,매니큐어,ยาทาเล็บ,cat kuku,tırnak cilası,طلاء الأظافر,לק ציפורניים,नेल पॉलिश
lip gloss,szájfény,huulikiilto,κραγιόν,блеск для губ,lipgloss,brillo de labios,lucidalabbra,brillant,唇彩,son bóng,リップグロス,립글로스,ลิปมัน,lip gloss,dudak parlatıcısı,ملمع شفاه,גלוס שפתון,होंठ की चमक
highlighter,kiemelő,korostus,καλαμποκί,главный,highlighter,resaltante,evidenziatore,surligneur,螢光筆,người cao điểm,蛍光ペン,형광펜,ปากกาเน้นข้อความ,stabilo,fosforlu uç,تمييز,מרקר מדגיש,हाइलाइटर
abacus,abakusz,abacus,άβακα,счеты,abakus,ábaco,abaco,abacus,算盤,abacus,算盤,주판,ลูกคิด,sempoa,abaküs,باكوس,החשבונייה,गिनतारा
breakfast,reggelit,aamiaista,πρόγευμα,завтрак,frühstücken,desayunar,colazione,déjeuner,早飯,sáng,朝食,조식,อาหารเช้า,sarapan,kahvaltı,افطار,ארוחת בוקר,नाश्ता
gauge,nyomtáv,arvioida,μετρητής,измерять,messgerät,ancho,scartamento,écartement,儀表,gauge,ゲージ,궤간,วัด,tolok,ölçmek,مقياس,מד,गेज
seismograph,szeizmográf,seismografi,σεισμογράφο,сейсмограф,seismograph,sismógrafo,sismografo,sismographe,地震儀,máy đo địa chấn,地震,지진계,แผ่นดินไหว,seismograf,sismograf,seismograph,סֵיסמוֹגרָף,seismograph
rain gauge,csapadékmérő,sademittari,βροχόμετρο,дождемер,regenmesser,pluviómetro,pluviometro,pluviomètre,雨量表,máy đo mưa,雨量計,우량계,เครื่องวัดปริมาณน้ำฝน,alat pengukur hujan,yağmur göstergesi,مقياس المطر,מד גשם,वर्षा नापने का यंत्र
lamb chop,bárányborda,lampaankare,αρνάκι,ягненок отбив,lammkotelett,choque de cordero,chop,côtelette d'agneau,羊排,chiên,ラムチョップ,양고기 갈기,เนื้อแกะ,irisan daging domba,kuzu pirzolası,ختم الخروف,צלעות טלה,मटन चॉप
salami,szalámi,salami,σαλάμι,салями,salami,salami,salumi,saucisson,薩拉米,salami,サラミ,살라미,ซาลามี่,salami,salam,سلامي,סלמי,सलामी
sausage,kolbász,makkaraa,λουκάνικο,колбаса,würste,embutidos,salsicce,saucisson,腸,lạp xưởng,ソーセージ,소시지,ไส้กรอก,sosis,sosisli,سجق,נקניקייה,सॉसेज
bacon,szalonnát,pekonia,μπέικον,бекон,speck,bacon,speck,lard,熏肉,thịt xông khói,ベーコン,베이컨,เบคอน,bacon,pastırma,بيكون,בייקון,बेकन
steak,steak,pihvi,μπριζόλες,стейк,steaks,filetes,bistecche,steak,牛排,tết,ステーキ,스테이크,สเต็ก,stik,biftek,ستيك,אומצה,स्टीक
pulley,csiga,talja,τροχαλία,шкив,rolle,polea,puleggia,poulie,滑輪,pulley,滑車,고패,รอก,katrol,makara,بكرة,גלגלת,चरखी
gear,gear,vaihde,εξοπλισμό,gear,getriebe,artes,ingranaggi,engins,齒輪,ten,ギア,톱니바퀴,เฟือง,gear,dişli,ترس,ציוד,गियर
plaster cast,gipsz,kipsivalos,γύψο,гипсовый состав,gipsverband,yeso,caschi di gesso,un plâtre,石膏鑄件,thạch cao đúc,石膏キャスト,석고 캐스팅,เฝือก,gips,alçı dökümü,تجبيس,גבס,प्लास्टर का सांचा
pillbox,fészek,pillerilaatikko,κιβώτιο,коробка таблеток,bunker,fortín,pilbox,casemate,藥盒,hộp thuốc,ピルボックス,필 박스,กล่อง,kotak pil,hap kutusu,قبعة صغيرة مستديرة,פילבוקס,पिलबॉक्स
vial,fiola,pullo,φιαλίδιο,флакон,flasche,vial,flacone,flacon,小瓶,lọ,瓶,vial,ขวด,botol kecil,fıçı,قارورة,מבחנה,शीशी
hearing aid,hallókészülék,kuulolaite,ακουστικό,слуховой аппарат,höhrgerät,audífono,apparecchio acustico,aide auditive,助聽器,máy trợ thính,補聴器,보청기,เครื่องช่วยฟัง,alat bantu dengar,işitme cihazı,مساعدة السمع,מכשיר שמיעה,श्रवण - संबंधी उपकरण
inhaler,inhalálókészülék,inhalaattori,εισπνευστήρ,ингалятор,inhalator,inhalador,inalatore,inhalateur,吸入器,người hít,吸入器,흡입기,เครื่องช่วยหายใจ,inhaler,inhaler,استنشاق,מַשׁאֵף,साँस लेनेवाला
bandage,kötést,side,επίδεσμο,повязку,verband,vendas,fasciatura,bandage,繃帶,băng bó,包帯,붕대,ผ้าพันแผล,perban,sargı,ضمادة,תחבושת,पट्टी
bedpan,ágytál,alusastia,πάπια,кровать,bettpfanne,calentador de cama,padella,bassin,便盆,bedpan,便器,탕파,เตียงนอน,bedpan,yatağı,نونية السرير,סִיר לַיְלָה,बेडपैन
brace,brace,brace,στήριγμα,скоба,brace,brace,busto,accolade,支架,niềng răng,ブレース,중괄호,รั้ง,penjepit,sıyrık,دعامة,סד,ब्रेस
cane,bot,cane,μπαστούνι,трость,stock,caña,bastone,canne,手杖,kho,杖,사탕수수,เฆี่ยน,cane,baston,عصا,מקל,बेंत
crutch,mankó,kainalosauva,δεκανίκι,костыль,krücke,muleta,stampella,béquille,拐杖,nạng,松葉杖,버팀목,ไม้ยันรักแร้,kruk,koltuk değneği,عكاز,משענת,क्रच
defibrillator,debrillátor,defibrillaattori,απινίδων,дефибриллятор,defibrillator,desfibrilador,defibrillatore,défibrillateur,除顫器,máy khử rung tim,除細動器,제세동 기,เครื่องกระตุ้นหัวใจ,defibrillator,defibrilatör,الرجفان,דפיברילטור,defibrillator
first-aid kit,elsősegély csomag,ensiapupakkaus,κουτί πρώτων βοηθειών,аптечка первой помощи,erste-hilfe-kasten,kit de primeros auxilios,kit di pronto soccorso,trousse de premiers secours,急救套件,bộ sơ cứu,救急キット,구급 상자,ชุดปฐมพยาบาล,pertolongan pertama,ilk yardım kiti,حقيبة إسعاف أولي,ערכת עזרה ראשונה,प्राथमिक चिकित्सा किट
gauze,géz,sideharso,γάζα,марля,gaze,gasa,garza,gaze,紗布,gạc,ガーゼ,망사,ตาข่าย,kasa,gazlı,الشاش,גאזה,धुंध
sling,parittya,rintareppu,σφεντόνα,строп,schlinge,honda,fionda,fronde,吊索,sling,スリング,붕대,สลิง,sling,sapan,حبال,סלינג,गोफन
stethoscope,sztetoszkóp,stetoskooppi,στηθοσκόπιο,стетоскоп,stethoskop,estetoscopio,stetoscopio,stéthoscope,聽診器,bệnh ống nghe,聴診器,청진,หูฟัง,stetoskop,stetoskop,سماعة,מַסכֵּת,स्टेथोस्कोप
stretcher,hordágy,paarit,φορείο,носилки,trage,camilla,barella,brancard,擔架,cáng,ストレッチャー,들것,เปล,tandu,sedye,نقالة,אלונקה,स्ट्रेचर
syringe,fecskendő,ruisku,σύριγγα,шприц,spritze,jeringuilla,siringa,seringue,注射器,ống tiêm,注射器,주사기,เข็มฉีดยา,suntik,şırınga,الحقنة,מזרק,सिरिंज
eye patch,szemkendő,silmälappu,οφθαλμοκαλύπτρα,повязка на глаз,augenklappe,parche en el ojo,patch per gli occhi,cache-oeil,眼罩,miếng che mắt,アイパッチ,눈 패치,ผ้าปิดตา,penutup mata,göz bandı,رقعة العين,רטייה,आँख की मरहम पट्टी
sonogram,szonogramm,sonogrammi,ικετερόχρωμα,сонограмма,sonogramm,ecograma,sonogramma,échographie,超聲圖,siêu âm,ソノグラム,초음파,sonogram,sonogram,sonogram,صخري,סונוגרמה,सोनोग्राम
scalpel,szike,skalpelli,νυστέρι,скальпель,skalpell,bisturí,bisturi,scalpel,解剖刀,dao mổ,メス,메스,มีดผ่าตัด,pisau bedah,neşter,المشرط,אזמל,scalpel
eyedropper,szemcseppentő,silmukka,στα μάτια,глазовый,eyedropper,gotera,occhiali,pitié,眼前,eyedropper,eyedropper,아이 드로퍼,eyedropper,penitis mata,göz kapağı,eyedropper,מפיל עיניים,आँख की ड्रॉपर
pill,tabletta,pilleri,χάπι,таблетки,pille,pastilla,pastiglia,pilule,避孕藥,pil,錠剤,알약,เม็ด,pill,hapı,حبة,גלולה,गोली
gravestone,sírkő,hautakivi,ταφόπλακα,надгробие,grabstein,lápida,lapide,pierre tombale,墓碑,bia mộ,墓石,묘비,หลุมศพ,nisan,mezar taşı,قبر,מַצֵבָה,समाधि के ऊपर का पत्थर
bolo tie,bolo nyakkendő,bolo -solmio,γραβάτα,боло галстук,bolo -krawatte,corbata de bolo,cravatta bolo,cravate bolo,bolo領帶,bolo tie,ボロタイ,볼로 넥타이,ผูกโบโล,dasi bolo,bolo kravat,ربطة عنق بولو,עניבת בולו,बोलो टाई
humvee,humave,humvee,ανοησιών,хаммер,humvee,humvee,humvee,humvee,悍馬,humvee,ハンビー,험비,ฮัมวี,humvee,humvee,همفي,ההאמר,हम्वी
aircraft carrier,repülőgép hordozó,lentotukialus,αεροπλανοφόρο,авианосец,flugzeugträger,portaaviones,portaerei,porte-avions,航空母艦,tàu sân bay,空母,항공 모함,เรือบรรทุกเครื่องบิน,kapal induk,uçak gemisi,حاملة طائرات,נושאת מטוסים,विमान वाहक
crystal ball,kristálygömb,kristallipallo,γυάλινη σφαίρα,хрустальный шар,kristallkugel,bola de cristal,palla di cristallo,boule de cristal,水晶球,quả cầu pha lê,水晶球,크리스탈 볼,ลูกบอลคริสตัล,bola kristal,kristal top,كره كريستال,כדור בדולח,क्रिस्टल बॉल
wheelchair,kerekes szék,pyörätuoli,αναπηρική,коляске,rollstuhl,silla de ruedas,carrozzina,fauteuil,輪椅,xe lăn,車いす,휠체어,รถเข็น,kursi roda,tekerlekli sandalye,كرسي متحرك,כיסא גלגלים,व्हीलचेयर
coin,érme,kolikko,νόμισμα,монеты,münze,moneda,moneta,pièce,錢幣,xu,コイン,동전,คลัง,coin,para,عملة,מטבע,सिक्का
wallet,tárcáját,lompakon,πορτοφόλι,кошелек,geldbeutel,cartera,portafogli,portefeuille,皮夾,ví,財布,지갑,กระเป๋าสตางค์,wallet,cüzdanı,محفظة,ארנק,बटुआ
piggy bank,malacpersely,säästöpossu,κουμπαράς,копилка,sparschwein,hucha,salvadanaio,tirelire,小豬銀行,piggy bank,貯金箱,돼지 저금통,กระปุกออมสิน,celengan,kumbara,مصرف خنزيري,קופת חיסכון,गुल्लक
statue,szobor,patsas,άγαλμα,статуя,statue,estatua,statue,statue,塑像,tượng,彫像,조각상,อนุสาวรีย์,patung,heykeli,التمثال,פסל,प्रतिमा
sidecar,oldalkocsi,sivuvaunu,αμάξι μοτοσυκλέττας,коляской,beiwagen,sidecar,sidecar,side,邊車,sidecar,サイドカー,사이드카,รถไปด้านหน้า,sespan,sepet,sidecar,sidecar,साइडकार
dolly,dolly,dolly,ντόλι,долли,dolly,dolly,dolly,dolly,多莉,dolly,ドリー,돌리,ดอลลี่,dolly,dolly,دولي,דולי,डॉली
amplifier,erősítő,vahvistin,ενισχυτή,усилитель,verstärker,amplificador,amplificazione,amplificateurs,放大器,amplifier,アンプ,앰프,เครื่องขยายเสียง,penguat,amplifikatör,مضخم,מגבר,प्रवर्धक
jukebox,jukbox,jukebox,τζουκ μποξ,мужичный автомат,jukebox,jukebox,jukebox,juke,自動點唱機,jukebox,ジュークボックス,주크 박스,ตู้เพลง,jukebox,juke kutusu,jukebox,מָקוֹל אוֹטוֹמָטִי,ज्यूकबॉक्स
music box,zene doboz,soittorasia,μουσικό κουτί,музыкальная коробка,musikbox,caja de música,scatola musicale,boîte à musique,音樂盒,hộp nhạc,オルゴール,뮤직 박스,กล่องดนตรี,kotak musik,müzik kutusu,صندوق الموسيقى,תיבת נגינה,संगीत बक्सा
record player,lemezjátszó,levysoitin,πικ απ,магнитофон,abspielgerät,tocadiscos,giradischi,tourne-disque,記錄播放器,trình phát ghi,レコードプレーヤー,레코드 플레이어,เครื่องอัดเสียง,pemutar rekaman,kayıt oynatıcı,لاعب تسجيل,רשמקול,रिकार्ड तोड़ देनेवाला
gramophone,gramofon,gramofoni,γραμμόφωνο,граммофон,grammophon,gramófono,grammofono,gramophone,留聲機,gramophone,蓄音機,축음기,แผ่นเสียง,gramofon,gramofon,الحاكي,פָּטֵיפוֹן,ग्रामोफ़ोन
stereo,sztereó,stereot,στέρεο,стерео,stereo,estéreo,autoradio,stéréo,立體,stereo,ステレオ,stereo,ระบบเสียงสเตอริโอ,stereo,stereo,المسجل,סטריאו,स्टीरियो
drumstick,csirkecomb,rumpu,μπαγκέτα,голень,unterschenkel,palillo de tambor,bacchetta,pilon,雞腿,dùi trống,ドラムスティック,북채,ตีกลอง,paha,but,عصا الطبل,מַקוֹשׁ,ढोल का छड़ी
metronome,metronóm,metronomi,μετρονόμος,метроном,metronom,metrónomo,metronomo,métronome,節拍器,máy đếm nhịp,メトロノーム,메트로놈,เครื่องเมตรอนอม,metronom,metronom,المسرع,מֶטרוֹנוֹם,तालमान
tuning fork,hangvilla,äänirauta,διαπασών,настройка вилка,stimmgabel,diapasón,diapason,diapason,音叉,âm thoa,音叉,소리굽쇠,ส้อมจูน,garpu tala,ayar çatalı,الشوكة الرنانة,מזלג כוונון,ट्यूनिंग कांटा
accordion,harmonika,haitari,ακορντεόν,аккордеон,akkordeon,acordeón,fisarmonica,accordéon,手風琴,accordion,アコーディオン,아코디언,หีบเพลง,akordeon,akordeon,الأكورديون,האקורדיון,अकॉर्डियन
