concept_id,column,old,new,source
204,Hungarian,hátsó,nevelni,llm_qc
205,Hungarian,roll,gurítani,llm_qc
212,Hungarian,pszichiáter,összemenni,llm_qc
213,Hungarian,bukás,kiönteni,llm_qc
229,Hungarian,stretch,nyújtani,llm_qc
235,Hungarian,peel,hámozni,llm_qc
270,Hungarian,paszta,beilleszteni,llm_qc
442,Hungarian,még,páros,llm_qc
643,Hungarian,veterán,állatorvos,llm_qc
653,Hungarian,tiger,tigris,llm_qc
700,Hungarian,raven,holló,llm_qc
715,Hungarian,seal,fóka,llm_qc
733,Hungarian,repülj,légy,llm_qc
753,Hungarian,firefly,szentjánosbogár,llm_qc
762,Hungarian,kernel,mag,llm_qc
781,Hungarian,figura,füge,llm_qc
792,Hungarian,ginger,gyömbér,llm_qc
793,Hungarian,mogyoró,újhagyma,llm_qc
813,Hungarian,stump,csonk,llm_qc
822,Hungarian,rose,rózsa,llm_qc
823,Hungarian,lily,liliom,llm_qc
824,Hungarian,daisy,százszorszép,llm_qc
842,Hungarian,poppy,mák,llm_qc
843,Hungarian,camellia,kamélia,llm_qc
847,Hungarian,jasmine,jázmin,llm_qc
851,Hungarian,reed,nád,llm_qc
874,Hungarian,herb,gyógynövény,llm_qc
875,Hungarian,moss,moha,llm_qc
883,Hungarian,kövér,zsír,llm_qc
944,Hungarian,basil,bazsalikom,llm_qc
947,Hungarian,candy,cukorka,llm_qc
962,Hungarian,bowl,tál,llm_qc
965,Hungarian,füves,fazék,llm_qc
980,Hungarian,szakadás,könny,llm_qc
1006,Hungarian,vissza,hát,llm_qc
1034,Hungarian,orvostudomány,gyógyszer,llm_qc
1043,Hungarian,sztár,csillag,llm_qc
1074,Hungarian,éljen,jégeső,llm_qc
1093,Hungarian,sima,síkság,llm_qc
1151,Hungarian,pohár,üveg,llm_qc
1171,Hungarian,ágynemű,lenvászon,llm_qc
1213,Hungarian,komp,vetélő,llm_qc
1217,Hungarian,vetélkedő,vetülékfonal,llm_qc
1230,Hungarian,biliárd,medence,llm_qc
1261,Hungarian,homokbánya,homokozó,llm_qc
1281,Hungarian,gázolaj,benzin,llm_qc
1354,Hungarian,computer,számítógép,llm_qc
1357,Hungarian,network,hálózat,llm_qc
1379,Hungarian,szimfonikus,szimfónia,llm_qc
1380,Hungarian,melody,dallam,llm_qc
1400,Hungarian,string,húr,llm_qc
1423,Hungarian,team,csapat,llm_qc
1434,Hungarian,art,művészet,llm_qc
1524,Hungarian,system,rendszer,llm_qc
1557,Hungarian,pipa,cső,llm_qc
1562,Hungarian,palace,palota,llm_qc
1564,Hungarian,fort,erőd,llm_qc
1567,Hungarian,arch,boltív,llm_qc
1571,Hungarian,brick,tégla,llm_qc
1589,Hungarian,market,piac,llm_qc
1605,Hungarian,temple,templom,llm_qc
1607,Hungarian,számvevőszék,bíróság,llm_qc
1616,Hungarian,prince,herceg,llm_qc
753,Indonesian,firefly,kunang-kunang,llm_qc
848,Indonesian,ungu,bunga lila,llm_qc
873,Indonesian,sedotan,jerami,llm_qc
1006,Indonesian,kembali,punggung,llm_qc
1046,Indonesian,melambai,ombak,llm_qc
1202,Indonesian,keranjang,ember,llm_qc
1270,Indonesian,keranjang,gerobak,llm_qc
1279,Indonesian,mengirimkan,kapal,llm_qc
1313,Indonesian,web,jaring,llm_qc
1559,Indonesian,tangga berjalan,lift,llm_qc
1570,Indonesian,persimpangan,salib,llm_qc
1594,Indonesian,rsud,rumah sakit,llm_qc
315,Italian,ondeggiare,tessere,llm_qc
899,Italian,peanut,arachide,llm_qc
903,Italian,anchew,anacardio,llm_qc
982,Italian,snot,moccio,llm_qc
1006,Italian,indietro,schiena,llm_qc
1050,Italian,piovere,pioggia,llm_qc
1081,Italian,sbarcare,terra,llm_qc
1145,Italian,veloce,lampo,llm_qc
1151,Italian,bicchiere,vetro,llm_qc
1171,Italian,biancheria,lino,llm_qc
1323,Italian,prenotare,libro,llm_qc
1346,Italian,governate,righello,llm_qc
1350,Italian,fan,ventilatore,llm_qc
1367,Italian,patata fritta,chip,llm_qc
1394,Italian,tamburellare,tamburo,llm_qc
1611,Italian,porta,porto,llm_qc
1650,Italian,più pulito,addetto alle pulizie,llm_qc
1727,Italian,ray,raggio,llm_qc
691,Japanese,キッドペッカー,キツツキ,llm_qc
715,Japanese,密閉する,アザラシ,llm_qc
756,Japanese,工場,植物,llm_qc
812,Japanese,トランク,幹,llm_qc
815,Japanese,吠える,樹皮,llm_qc
873,Japanese,ストロー,藁,llm_qc
900,Japanese,くるみ,栗,llm_qc
1006,Japanese,戻る,背中,llm_qc
1063,Japanese,地球,土,llm_qc
1146,Japanese,影の多い,影,llm_qc
1168,Japanese,ジェイド,翡翠,llm_qc
1185,Japanese,見た,のこぎり,llm_qc
1190,Japanese,ホイップ,鞭,llm_qc
1198,Japanese,手ren弾,手榴弾,llm_qc
1199,Japanese,スケール,はかり,llm_qc
1210,Japanese,ほこり,ちりとり,llm_qc
1231,Japanese,公園,庭,llm_qc
1329,Japanese,みがきます,ブラシ,llm_qc
1602,Japanese,演奏する,戯曲,llm_qc
1705,Japanese,接地,地面,llm_qc
1722,Japanese,勢い,運動量,llm_qc
1741,Japanese,至福,至点,llm_qc
1840,Japanese,平,さえ,llm_qc
188,Korean,좋아하다,닮다,llm_qc
441,Korean,이상한,홀수의,llm_qc
442,Korean,심지어,짝수의,llm_qc
628,Korean,며느리,매형,llm_qc
704,Korean,비열한,파충류,llm_qc
715,Korean,봉인,물개,llm_qc
737,Korean,무한 궤도,애벌레,llm_qc
741,Korean,투석기,전갈,llm_qc
756,Korean,공장,식물,llm_qc
793,Korean,가리비,파,llm_qc
812,Korean,트렁크,줄기,llm_qc
815,Korean,짖다,나무 껍질,llm_qc
847,Korean,여자 이름,재스민,llm_qc
873,Korean,빨대,짚,llm_qc
887,Korean,양털 기름,노른자,llm_qc
924,Korean,점잖은 사람,스무디,llm_qc
1004,Korean,끈기,내장,llm_qc
1006,Korean,뒤쪽에,등,llm_qc
1009,Korean,잘 알고 있기,엉덩이,llm_qc
1014,Korean,마음,심장,llm_qc
1018,Korean,콩팥,췌장,llm_qc
1024,Korean,신경 이상,신경,llm_qc
1181,Korean,절하다,활,llm_qc
1185,Korean,봤다,톱,llm_qc
1207,Korean,밀,방앗간,llm_qc
1210,Korean,더스트 스팬,쓰레받기,llm_qc
1213,Korean,우주선,북,llm_qc
1247,Korean,양식장,어린이집,llm_qc
1266,Korean,애틱,다락방,llm_qc
1267,Korean,최하부,지하실,llm_qc
1303,Korean,잠그다,자물쇠,llm_qc
1424,Korean,행사,운동,llm_qc
1602,Korean,놀다,희곡,llm_qc
1637,Korean,수행자,검사,llm_qc
1650,Korean,청소기,청소부,llm_qc
204,Russian,чтобы сзади,растить,llm_qc
311,Russian,плавать,пахать,llm_qc
325,Russian,чтобы сочетать,зачерпнуть,llm_qc
364,Russian,нормально,тонкий,llm_qc
442,Russian,даже,чётный,llm_qc
600,Russian,человек,мужчина,llm_qc
692,Russian,банк,баклан,llm_qc
716,Russian,морс,морж,llm_qc
740,Russian,уловка,улитка,llm_qc
815,Russian,лаять,кора,llm_qc
819,Russian,корень,стебель,llm_qc
883,Russian,толстый,жир,llm_qc
944,Russian,бэзил,базилик,llm_qc
1006,Russian,назад,спина,llm_qc
1134,Russian,маршировать,март,llm_qc
1136,Russian,может,май,llm_qc
1161,Russian,серебряный,серебро,llm_qc
1168,Russian,джейд,нефрит,llm_qc
1181,Russian,поклон,лук,llm_qc
1206,Russian,сильфовать,мехи,llm_qc
1210,Russian,пыль,совок,llm_qc
1224,Russian,этаж,пол,llm_qc
1261,Russian,песочный,песочница,llm_qc
1262,Russian,структурный элемент,кубик,llm_qc
1263,Russian,кукольный,марионетка,llm_qc
1307,Russian,приколоть,булавка,llm_qc
1315,Russian,звенеть,кольцо,llm_qc
1459,Russian,подписать,знак,llm_qc
1474,Russian,сказочный,фея,llm_qc
1567,Russian,архи,арка,llm_qc
1662,Russian,касса,кассир,llm_qc
1692,Russian,космос,пространство,llm_qc
1774,Russian,правильно,направо,llm_qc
1776,Russian,вышло,наружу,llm_qc
1779,Russian,до,перед,llm_qc
1786,Russian,верно,правый,llm_qc
188,Spanish,gustar,parecerse,llm_qc
230,Spanish,arruinar,arrugarse,llm_qc
442,Spanish,incluso,par,llm_qc
661,Spanish,soportar,oso,llm_qc
671,Spanish,leopardo,guepardo,llm_qc
811,Spanish,sucursal,rama,llm_qc
812,Spanish,maletero,tronco,llm_qc
815,Spanish,ladrar,corteza,llm_qc
869,Spanish,bata oriental,baniano,llm_qc
883,Spanish,gordo,grasa,llm_qc
1065,Spanish,iluminación,relámpago,llm_qc
1136,Spanish,puede,mayo,llm_qc
1187,Spanish,encadenar,grillete,llm_qc
1195,Spanish,blindaje,escudo,llm_qc
1199,Spanish,escamas,balanza,llm_qc
1242,Spanish,junta,tabla,llm_qc
1251,Spanish,mesa de trabajo,banco,llm_qc
1261,Spanish,mina de arena,arenero,llm_qc
1303,Spanish,cerrar,cerradura,llm_qc
1392,Spanish,sajrofo,saxofón,llm_qc
1555,Spanish,haz,viga,llm_qc
1566,Spanish,hazme,cúpula,llm_qc
1581,Spanish,gimnasia,gimnasio,llm_qc
1602,Spanish,tocar,obra de teatro,llm_qc
1690,Spanish,hora,tiempo,llm_qc
1743,Spanish,oscuridad,anochecer,llm_qc
1771,Spanish,delantero,adelante,llm_qc
1774,Spanish,correcto,a la derecha,llm_qc
158,Swahili,kwa dash,kukimbia kasi,llm_qc
478,Swahili,busy,-enye shughuli,llm_qc
661,Swahili,kubeba,dubu,llm_qc
715,Swahili,muhuri,sili,llm_qc
1006,Swahili,nyuma,mgongo,llm_qc
1009,Swahili,kiboko,nyonga,llm_qc
1172,Swahili,pamba,sufu,llm_qc
1185,Swahili,aliona,msumeno,llm_qc
1305,Swahili,kuchanganya,kitana,llm_qc
1334,Swahili,kumbuka,kidokezo,llm_qc
159,Thai,ในการถ่ายภาพ,ยิง,llm_qc
613,Thai,ที่รัก,ทารก,llm_qc
715,Thai,ผนึก,แมวน้ำ,llm_qc
844,Thai,สแน็ปดราก้อน,ไฮเดรนเยีย,llm_qc
1006,Thai,กลับ,หลัง,llm_qc
1210,Thai,โพรง,ที่ตักผง,llm_qc
1313,Thai,เว็บ,ตาข่าย,llm_qc
1459,Thai,เข้าสู่ระบบ,เครื่องหมาย,llm_qc
204,Turkish,arkaya,yetiştirmek,llm_qc
364,Turkish,iyi,ince,llm_qc
380,Turkish,harika,serin,llm_qc
441,Turkish,garip,tek,llm_qc
542,Turkish,bt,o,llm_qc
685,Turkish,magpie,saksağan,llm_qc
686,Turkish,oriole,sarıasma,llm_qc
752,Turkish,kriket,cırcır böceği,llm_qc
815,Turkish,havlamak,ağaç kabuğu,llm_qc
819,Turkish,kök,sap,llm_qc
873,Turkish,pipet,saman,llm_qc
883,Turkish,şişman,yağ,llm_qc
1006,Turkish,geri,sırt,llm_qc
1009,Turkish,belki,kalça,llm_qc
1047,Turkish,jakuzi,girdap,llm_qc
1063,Turkish,dünya,toprak,llm_qc
1083,Turkish,bana ait,maden,llm_qc
1086,Turkish,doruğa ulaşmak,zirve,llm_qc
1151,Turkish,bardak,cam,llm_qc
1156,Turkish,silgi,kauçuk,llm_qc
1163,Turkish,ütü,demir,llm_qc
1199,Turkish,ölçek,terazi,llm_qc
1261,Turkish,zımpara,kum havuzu,llm_qc
1389,Turkish,kaya,rock,llm_qc
1408,Turkish,uygun olmak,takım elbise,llm_qc
1678,Turkish,astar,çizgi,llm_qc
1692,Turkish,uzay,boşluk,llm_qc
1727,Turkish,ray,ışın,llm_qc
1774,Turkish,doğru,sağa,llm_qc
682,Vietnamese,goose,con ngỗng,llm_qc
683,Vietnamese,hummingbird,chim ruồi,llm_qc
684,Vietnamese,sparrow,chim sẻ,llm_qc
685,Vietnamese,magpie,chim ác là,llm_qc
686,Vietnamese,oriole,chim vàng anh,llm_qc
700,Vietnamese,raven,quạ khoang,llm_qc
715,Vietnamese,niêm phong,hải cẩu,llm_qc
716,Vietnamese,walrus,hải mã,llm_qc
816,Vietnamese,bush,bụi cây,llm_qc
824,Vietnamese,daisy,hoa cúc,llm_qc
831,Vietnamese,daffodil,hoa thủy tiên,llm_qc
904,Vietnamese,acorn,quả sồi,llm_qc
905,Vietnamese,hazelnut,quả phỉ,llm_qc
982,Vietnamese,hợm hĩnh,nước mũi,llm_qc
1047,Vietnamese,whirlpool,xoáy nước,llm_qc
1065,Vietnamese,lightning,tia chớp,llm_qc
1199,Vietnamese,quy mô,cái cân,llm_qc
1220,Vietnamese,trang chủ,tổ ấm,llm_qc
1308,Vietnamese,chủ đề,sợi chỉ,llm_qc
1313,Vietnamese,web,lưới,llm_qc
1722,Vietnamese,quán tính,động lượng,llm_qc
1773,Vietnamese,còn lại,bên trái,llm_qc
248,German,übernehmen,erben,llm_qc
655,German,hase,kaninchen,llm_qc
693,German,gret,silberreiher,llm_qc
722,German,kruste,muschel,llm_qc
1087,German,cliff,Klippe,llm_qc
1176,German,energie,Kraft,llm_qc
1309,German,kabel,Draht,llm_qc
1334,German,hinweis,Notiz,llm_qc
1517,German,verfolgen,Spur,llm_qc
1558,German,stufen,Treppe,llm_qc
1638,German,praktikum,Praktikant,llm_qc
660,Greek,αρκτοειδές ζώο της ασίας,πάντα,llm_qc
686,Greek,φλώρος,συκοφάγος,llm_qc
704,Greek,έρπων,ερπετό,llm_qc
729,Greek,φύτρο,μικρόβιο,llm_qc
831,Greek,ασφόδελος,νάρκισσος,llm_qc
903,Greek,κάβαρο,κάσιους,llm_qc
934,Greek,σοκάη,σάλτσα σόγιας,llm_qc
961,Greek,πλάκα,πιάτο,llm_qc
1101,Greek,καθίζηση έδαφους,κατολίσθηση,llm_qc
1121,Greek,βόρειος,βορράς,llm_qc
1171,Greek,λευκα ειδη,λινό,llm_qc
1199,Greek,ζυγός,ζυγαριά,llm_qc
1235,Greek,τουαλέτα,μπάνιο,llm_qc
1377,Greek,λυρικη σκηνη,όπερα,llm_qc
1387,Greek,ακεφιά,μπλουζ,llm_qc
1429,Greek,παιγνίδι όμοιο με τέννις,μπάντμιντον,llm_qc
1446,Greek,ταινία,ρίγα,llm_qc
1555,Greek,δέσμη,δοκάρι,llm_qc
5,Hindi,डालें,प्रवेश करना,llm_qc
34,Hindi,पेय,पीना,llm_qc
100,Hindi,सजीव,जीना,llm_qc
133,Hindi,फ्लैश,तैरना,llm_qc
150,Hindi,प्रेम,प्यार करना,llm_qc
151,Hindi,जैसे,पसंद करना,llm_qc
178,Hindi,फ़ोकस,ध्यान केंद्रित करना,llm_qc
201,Hindi,मिक्सर,मिलाना,llm_qc
204,Hindi,पश्च,पालना,llm_qc
205,Hindi,फेंकें,लुढ़काना,llm_qc
207,Hindi,कवर,ढकना,llm_qc
214,Hindi,रिलीज,मुक्त करना,llm_qc
255,Hindi,काम,नियुक्त करना,llm_qc
318,Hindi,रास्ते पर लाना,चलाना,llm_qc
364,Hindi,ठीक,महीन,llm_qc
599,Hindi,जनसांख्यिकी,जनसंख्या,llm_qc
683,Hindi,हमिंगबर्ड,गुंजन पक्षी,llm_qc
694,Hindi,क्रेन,सारस,llm_qc
704,Hindi,साँप,सरीसृप,llm_qc
793,Hindi,स्कैलिआन,हरा प्याज,llm_qc
801,Hindi,पम्पकिन,कद्दू,llm_qc
802,Hindi,अजवाइन,अजमोद,llm_qc
816,Hindi,बुश,झाड़ी,llm_qc
818,Hindi,पत्ती,पंखुड़ी,llm_qc
823,Hindi,लिली,कुमुदिनी,llm_qc
824,Hindi,डेज़ी,गुलबहार,llm_qc
854,Hindi,विलो,मजनूं,llm_qc
857,Hindi,पाइन,चीड़,llm_qc
862,Hindi,ओक,बलूत,llm_qc
873,Hindi,स्ट्रॉ,पुआल,llm_qc
874,Hindi,हर्ब,जड़ी-बूटी,llm_qc
875,Hindi,मॉस,काई,llm_qc
913,Hindi,आटा,गुँधा आटा,llm_qc
915,Hindi,क्रस्ट,पपड़ी,llm_qc
943,Hindi,मिंट,पुदीना,llm_qc
944,Hindi,बेसिल,तुलसी,llm_qc
956,Hindi,शुगर,चीनी,llm_qc
1009,Hindi,हिप,कूल्हा,llm_qc
1043,Hindi,स्टार,तारा,llm_qc
1056,Hindi,बीच,समुद्र तट,llm_qc
1131,Hindi,संडे,रविवार,llm_qc
1144,Hindi,लाइट,प्रकाश,llm_qc
1152,Hindi,मेटल,धातु,llm_qc
1189,Hindi,कड़ी,ज़ंजीर,llm_qc
1195,Hindi,शील्ड,ढाल,llm_qc
1205,Hindi,सिकल,हँसिया,llm_qc
1209,Hindi,गारा,ओखली,llm_qc
1210,Hindi,डस्टपैन,सूप,llm_qc
1222,Hindi,रूम,कमरा,llm_qc
1223,Hindi,वॉल,दीवार,llm_qc
1231,Hindi,गार्डन,बग़ीचा,llm_qc
1232,Hindi,यार्ड,आँगन,llm_qc
1243,Hindi,शेल्फ,ताक,llm_qc
1255,Hindi,स्लाइड,फिसलपट्टी,llm_qc
1270,Hindi,कार्ट,ठेला,llm_qc
1272,Hindi,व्हील,पहिया,llm_qc
1274,Hindi,प्लेन,विमान,llm_qc
1312,Hindi,बास्केट,टोकरी,llm_qc
1332,Hindi,स्टैम्प,डाक टिकट,llm_qc
1337,Hindi,फ़्रेम,चौखट,llm_qc
1339,Hindi,मैप,नक़्शा,llm_qc
1348,Hindi,क्लॉक,घड़ी,llm_qc
1349,Hindi,बल्ब,दीपक,llm_qc
1375,Hindi,यंत्र,वाद्ययंत्र,llm_qc
1404,Hindi,हैट,टोपी,llm_qc
1405,Hindi,क्राउन,मुकुट,llm_qc
1422,Hindi,रेस,दौड़,llm_qc
1433,Hindi,म्यूज़िक,संगीत,llm_qc
1437,Hindi,रेस,नस्ल,llm_qc
1468,Hindi,व्यामोह,भूलभुलैया,llm_qc
1488,Hindi,प्रॉब्लम,समस्या,llm_qc
1492,Hindi,लक,किस्मत,llm_qc
1499,Hindi,विरोध,संघर्ष,llm_qc
1542,Hindi,जॉब,नौकरी,llm_qc
1555,Hindi,बीम,शहतीर,llm_qc
1575,Hindi,हट,झोपड़ी,llm_qc
1582,Hindi,फैक्टरी,कारख़ाना,llm_qc
1593,Hindi,पार्क,उद्यान,llm_qc
1594,Hindi,हॉस्पिटल,अस्पताल,llm_qc
1599,Hindi,स्टेज,मंच,llm_qc
1603,Hindi,स्क्रिप्ट,पटकथा,llm_qc
1630,Hindi,टीचर,शिक्षक,llm_qc
1647,Hindi,इलेक्ट्रीशियन,बिजली मिस्त्री,llm_qc
1648,Hindi,प्लम्बर,नलसाज़,llm_qc
1654,Hindi,अग्निशमन,दमकलकर्मी,llm_qc
1657,Hindi,भंडारिन,परिचारिका,llm_qc
1676,Hindi,बीच,केंद्र,llm_qc
1677,Hindi,पाइंट,बिंदु,llm_qc
1686,Hindi,बॉल,गेंद,llm_qc
1691,Hindi,प्लेस,जगह,llm_qc
1722,Hindi,आवेग,संवेग,llm_qc
1738,Hindi,गड्ढा,क्रेटर,llm_qc
1741,Hindi,संक्रांति,अयनांत,llm_qc
1749,Hindi,क्रस्ट,भूपर्पटी,llm_qc
1751,Hindi,कोर,क्रोड,llm_qc
1804,Hindi,मगर,सिवाय,llm_qc
1809,Hindi,बस,अभी-अभी,llm_qc
25,Hungarian,ismétlés,ismételni,llm_qc
143,Hungarian,pörkölt,pörköltet főzni,llm_qc
150,Hungarian,szerelem,szeretni,llm_qc
161,Hungarian,vadászatot,vadászni,llm_qc
167,Hungarian,beszúrása,beszúrni,llm_qc
196,Hungarian,munka,dolgozni,llm_qc
207,Hungarian,borító,befedni,llm_qc
208,Hungarian,támogatást,támogatni,llm_qc
242,Hungarian,gondoskodjon,rendezni,llm_qc
273,Hungarian,csevegés,csevegni,llm_qc
277,Hungarian,ellenőrzés,ellenőrizni,llm_qc
319,Hungarian,útmutató,irányítani,llm_qc
324,Hungarian,fix,megjavítani,llm_qc
401,Hungarian,felháborodott,undorodott,llm_qc
435,Hungarian,istálló,stabil,llm_qc
443,Hungarian,szingli,egyetlen,llm_qc
600,Hungarian,ember,férfi,llm_qc
618,Hungarian,unokája,unoka,llm_qc
627,Hungarian,sógornő,meny,llm_qc
649,Hungarian,malac,disznó,llm_qc
855,Hungarian,aspen,rezgő nyár,llm_qc
1087,Hungarian,cliff,szikla,llm_qc
1095,Hungarian,valley,völgy,llm_qc
1145,Hungarian,villám,villanás,llm_qc
1165,Hungarian,diamond,gyémánt,llm_qc
1167,Hungarian,jewel,ékszer,llm_qc
1195,Hungarian,shield,pajzs,llm_qc
1206,Hungarian,bellows,fújtató,llm_qc
1220,Hungarian,haza,otthon,llm_qc
1256,Hungarian,swing,hinta,llm_qc
1307,Hungarian,pin,gombostű,llm_qc
1350,Hungarian,fanni,ventilátor,llm_qc
1452,Hungarian,összeg,mennyiség,llm_qc
1455,Hungarian,újság,magazin,llm_qc
1536,Hungarian,finanszírozás,pénzügy,llm_qc
1539,Hungarian,század,cég,llm_qc
1566,Hungarian,búra,kupola,llm_qc
1587,Hungarian,suli,iskola,llm_qc
1641,Hungarian,farmer,gazdálkodó,llm_qc
1652,Hungarian,horgász,halász,llm_qc
1676,Hungarian,center,központ,llm_qc
1677,Hungarian,point,pont,llm_qc
1707,Hungarian,építmény,szerkezet,llm_qc
1727,Hungarian,ray,sugár,llm_qc
1732,Hungarian,galaxy,galaxis,llm_qc
1763,Hungarian,tovább,-on/-en/-ön,llm_qc
1764,Hungarian,from,-tól/-től,llm_qc
1779,Hungarian,mielőtt,előtt,llm_qc
1789,Hungarian,with,-val/-vel,llm_qc
1794,Hungarian,körülbelül,-ról/-ről,llm_qc
1802,Hungarian,for,-ért,llm_qc
59,Indonesian,tetap,menempel,llm_qc
96,Indonesian,istirahat,memecahkan,llm_qc
188,Indonesian,menyukai,menyerupai,llm_qc
441,Indonesian,aneh,ganjil,llm_qc
685,Indonesian,magpie,burung murai,llm_qc
747,Indonesian,jangkrik,tonggeret,llm_qc
751,Indonesian,millipede,kaki seribu,llm_qc
842,Indonesian,poppy,bunga opium,llm_qc
844,Indonesian,hydrangea,bunga hortensia,llm_qc
905,Indonesian,kemiri,hazelnut,llm_qc
1083,Indonesian,milikku,tambang,llm_qc
1097,Indonesian,angin topan,puting beliung,llm_qc
1196,Indonesian,senjata,senapan,llm_qc
1210,Indonesian,dustpan,pengki,llm_qc
1278,Indonesian,kapal,perahu,llm_qc
1309,Indonesian,kabel,kawat,llm_qc
1335,Indonesian,melukis,cat,llm_qc
1446,Indonesian,garis,belang,llm_qc
1484,Indonesian,melihat,pandangan,llm_qc
1547,Indonesian,penyimpanan,ingatan,llm_qc
1596,Indonesian,tanah pertanian,ladang,llm_qc
1692,Indonesian,ruang angkasa,ruang,llm_qc
1708,Indonesian,pemindahan,perpindahan,llm_qc
1715,Indonesian,memaksa,gaya,llm_qc
1812,Indonesian,tetap,masih,llm_qc
58,Italian,per connettere,connettere,llm_qc
59,Italian,rimanere,attaccare,llm_qc
230,Italian,per raggruppare,raggrinzire,llm_qc
443,Italian,separare,singolo,llm_qc
686,Italian,oriole,rigogolo,llm_qc
845,Italian,snapdragon,bocca di leone,llm_qc
855,Italian,aspen,pioppo tremulo,llm_qc
1402,Italian,fischio,fischietto,llm_qc
1445,Italian,trama,motivo,llm_qc
1500,Italian,sperimentare,esperimento,llm_qc
1601,Italian,carattere,personaggio,llm_qc
1708,Italian,dislocamento,spostamento,llm_qc
1735,Italian,satellitare,satellite,llm_qc
1750,Italian,mantle terrestre,mantello terrestre,llm_qc
636,Japanese,義理の息子,継子,llm_qc
665,Japanese,キャメル,ラクダ,llm_qc
674,Japanese,ヘッジホッグ,ハリネズミ,llm_qc
678,Japanese,ネスト,巣,llm_qc
686,Japanese,オリオール,コウライウグイス,llm_qc
693,Japanese,ユグレット,シラサギ,llm_qc
727,Japanese,シーアンモネ,イソギンチャク,llm_qc
728,Japanese,コーラル,サンゴ,llm_qc
755,Japanese,いも虫,ミミズ,llm_qc
823,Japanese,リリー,ユリ,llm_qc
824,Japanese,デイジー,ヒナギク,llm_qc
836,Japanese,バターカップ,キンポウゲ,llm_qc
843,Japanese,カメリア,ツバキ,llm_qc
855,Japanese,アスペン,ヤマナラシ,llm_qc
866,Japanese,エルム,ニレ,llm_qc
868,Japanese,メープル,カエデ,llm_qc
875,Japanese,モス,苔,llm_qc
883,Japanese,肥満,脂肪,llm_qc
915,Japanese,パリパリの皮,クラスト,llm_qc
956,Japanese,シュガー,砂糖,llm_qc
967,Japanese,ホーン,角,llm_qc
1195,Japanese,シールド,盾,llm_qc
1206,Japanese,ベローズ,ふいご,llm_qc
1235,Japanese,トイレ,浴室,llm_qc
1302,Japanese,シガレット,タバコ,llm_qc
1400,Japanese,ストリング,弦,llm_qc
1418,Japanese,染色,しみ,llm_qc
1459,Japanese,サイン,記号,llm_qc
1462,Japanese,理科,科学,llm_qc
1492,Japanese,ラック,運,llm_qc
1497,Japanese,仮説,理論,llm_qc
1547,Japanese,メモリー,記憶,llm_qc
1562,Japanese,城,宮殿,llm_qc
1577,Japanese,セラー,地下室,llm_qc
1614,Japanese,キング,王,llm_qc
1628,Japanese,法律家,弁護士,llm_qc
1650,Japanese,クリーナー,清掃員,llm_qc
1664,Japanese,眼鏡学者,眼鏡技師,llm_qc
1680,Japanese,水面,表面,llm_qc
1682,Japanese,サークル,円,llm_qc
1699,Japanese,身長,高さ,llm_qc
1727,Japanese,レイ,光線,llm_qc
1762,Japanese,の,に,llm_qc
1796,Japanese,また,または,llm_qc
1824,Japanese,いつもの,たいてい,llm_qc
25,Korean,반복하려면,반복하다,llm_qc
63,Korean,미소하는,미소짓다,llm_qc
167,Korean,삽입하려면,삽입하다,llm_qc
182,Korean,비명을 지르기 위해,비명 지르다,llm_qc
193,Korean,스윙,흔들다,llm_qc
201,Korean,믹스,섞다,llm_qc
205,Korean,롤,굴리다,llm_qc
232,Korean,염료에,염색하다,llm_qc
325,Korean,국자,푸다,llm_qc
329,Korean,로밍에,배회하다,llm_qc
753,Korean,파이어 플라이,반딧불이,llm_qc
816,Korean,부시,덤불,llm_qc
841,Korean,아이리스,붓꽃,llm_qc
855,Korean,아스펜,사시나무,llm_qc
862,Korean,오크,참나무,llm_qc
866,Korean,엘름,느릅나무,llm_qc
874,Korean,목초,허브,llm_qc
961,Korean,그릇,접시,llm_qc
978,Korean,아이리스,홍채,llm_qc
1060,Korean,결석,돌,llm_qc
1107,Korean,요일,날,llm_qc
1169,Korean,실크,비단,llm_qc
1187,Korean,걸쇠,족쇄,llm_qc
1202,Korean,버킷,양동이,llm_qc
1212,Korean,축,방추,llm_qc
1300,Korean,토치,횃불,llm_qc
1357,Korean,회로망,네트워크,llm_qc
1381,Korean,율,리듬,llm_qc
1402,Korean,휘파람,호루라기,llm_qc
1465,Korean,하나님,신,llm_qc
1484,Korean,보다,견해,llm_qc
1536,Korean,재원,금융,llm_qc
1544,Korean,정당성,정의,llm_qc
1547,Korean,메모리,기억,llm_qc
1553,Korean,도시,읍,llm_qc
1576,Korean,외양간,헛간,llm_qc
1632,Korean,프로그램 제작자,프로그래머,llm_qc
1641,Korean,농장주,농부,llm_qc
1644,Korean,푸줏간,정육점 주인,llm_qc
1667,Korean,친위대,경호원,llm_qc
1690,Korean,시각,시간,llm_qc
1692,Korean,우주,공간,llm_qc
1696,Korean,용량,부피,llm_qc
1699,Korean,키,높이,llm_qc
1708,Korean,배수량,변위,llm_qc
1720,Korean,충동,충격량,llm_qc
1722,Korean,기세,운동량,llm_qc
1727,Korean,레이,광선,llm_qc
1779,Korean,전에,앞에,llm_qc
1833,Korean,확실한,물론,llm_qc
693,Russian,царапин,цапля,llm_qc
751,Russian,миллипед,многоножка,llm_qc
